TCS,,,,,,,RELIANCE,,,,,,,LT,,,,,,,TATAPOWER,,,,,,,IRCTC,,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume
4/16/2019,8.460000038,8.729999542,8.449999809,8.68999958,8.123260498,306700,4/22/2019,1347.229614,1354.16394,1328.7052,1332.717163,1312.234619,10895052,4/22/2019,1362,1370.900024,1352.5,1360.150024,1257.324951,3101477,4/22/2019,70,70.19999695,69,69.19999695,63.18357086,7738634,,,,,,,
4/17/2019,8.68999958,8.720000267,8.569999695,8.670000076,8.10456562,243300,4/23/2019,1335.342285,1360.107544,1333.361084,1351.043457,1330.279419,9141135,4/23/2019,1361.699951,1365,1336.599976,1348.199951,1246.278198,2016454,4/23/2019,69.5,69.69999695,68.09999847,68.25,62.31617737,4138151,,,,,,,
4/18/2019,8.630000114,8.819999695,8.630000114,8.699999809,8.132608414,256900,4/24/2019,1357.432861,1381.702881,1353.420898,1376.452637,1355.297974,7430660,4/24/2019,1353,1363.449951,1350,1360.650024,1257.787109,1753395,4/24/2019,68.34999847,68.5,67.5,67.80000305,61.90530396,7350305,,,,,,,
4/22/2019,8.68999958,8.68999958,8.140000343,8.31000042,7.768043995,324000,4/25/2019,1376.056396,1399.137573,1349.805176,1359.513184,1338.618896,14061860,4/25/2019,1366.849976,1380.550049,1352.150024,1355.150024,1252.702759,2886022,4/25/2019,68,69.55000305,67.40000153,67.69999695,61.81398773,6836123,,,,,,,
4/23/2019,8.319999695,8.420000076,8.159999847,8.340000153,7.796087265,223100,4/26/2019,1362.088745,1382.842041,1357.829102,1379.721558,1358.516724,6954749,4/26/2019,1358.199951,1367,1351,1358.199951,1255.522217,1767153,4/26/2019,68.09999847,68.19999695,67.15000153,67.90000153,61.99660492,4838776,,,,,,,
4/24/2019,8.350000381,8.520000458,8.220000267,8.329999924,7.786739349,137200,4/30/2019,1383.287842,1383.287842,1353.965698,1379.721558,1358.516724,10313866,4/30/2019,1365,1366.5,1340,1348.550049,1246.601807,1905624,4/30/2019,67.90000153,68.09999847,66.55000305,67.80000305,61.90530396,5128196,,,,,,,
4/25/2019,8.300000191,8.350000381,8.090000153,8.25,7.711956501,173900,5/2/2019,1378.929077,1400.623535,1369.12207,1391.856567,1370.465088,8764806,5/2/2019,1349.449951,1376.5,1342,1358.75,1256.030762,1985540,5/2/2019,67.55000305,68.19999695,66.25,66.59999847,60.80963135,8983855,,,,,,,
4/26/2019,8.239999771,8.420000076,8.159999847,8.359999657,7.814782619,134000,5/3/2019,1394.72937,1404.189697,1389.479126,1395.62085,1374.171631,6571878,5/3/2019,1362,1373.199951,1360,1363.599976,1260.514038,1239667,5/3/2019,65.59999847,68.15000153,65.40000153,66.94999695,61.12919998,10461436,,,,,,,
4/29/2019,8.369999886,8.779999733,8.289999962,8.670000076,8.10456562,171500,5/6/2019,1384.872803,1389.627686,1365.159668,1371.895752,1350.811157,7306518,5/6/2019,1353.300049,1364.849976,1349.900024,1352.699951,1250.43811,1515052,5/6/2019,66.65000153,67,65.59999847,65.84999847,60.12483215,3484887,,,,,,,
4/30/2019,8.659999847,8.800000191,8.590000153,8.640000343,8.076521873,165600,5/7/2019,1381.702881,1381.901001,1327.615479,1330.884521,1310.430176,8961240,5/7/2019,1357.400024,1374.349976,1350,1366.599976,1263.287231,2596385,5/7/2019,66.5,66.5,64.09999847,64.34999847,58.75525284,6153618,,,,,,,
5/1/2019,8.670000076,9.090000153,8.609999657,8.829999924,8.254130363,282600,5/8/2019,1327.417358,1327.417358,1280.066284,1287.248169,1267.464478,14749036,5/8/2019,1363.900024,1371,1355,1360.349976,1257.509888,1601700,5/8/2019,64,64.80000305,63.20000076,64.5,58.8922081,6615929,,,,,,,
5/2/2019,8.81000042,9.029999733,8.670000076,8.909999847,8.328912735,274800,5/9/2019,1276.69812,1276.69812,1239.996094,1244.651978,1225.522949,19692278,5/9/2019,1357,1368.800049,1337.599976,1356.449951,1253.904785,2464425,5/9/2019,64.09999847,64.94999695,63.90000153,64.40000153,58.80089951,5987301,,,,,,,
5/3/2019,8.930000305,9,8.850000381,8.909999847,8.328912735,229500,5/10/2019,1253.121704,1265.702393,1233.309448,1239.401733,1220.353271,11333250,5/10/2019,1359.650024,1362.5,1345.099976,1355.5,1253.026367,1466154,5/10/2019,64.40000153,65.30000305,63.59999847,63.79999924,58.25307083,5801249,,,,,,,
5/6/2019,8.760000229,9.109999657,8.659999847,9,8.413043976,508200,5/13/2019,1236.182251,1248.96106,1215.973755,1220.481079,1201.723633,8124086,5/13/2019,1345,1355,1312,1317.650024,1218.037842,3422913,5/13/2019,63.79999924,64.30000305,61.75,62.59999847,57.15739441,5045201,,,,,,,
5/7/2019,8.949999809,9.06000042,8.75,8.859999657,8.28217411,220400,5/14/2019,1224.889282,1257.430786,1219.936279,1248.61438,1229.424561,13124240,5/14/2019,1309,1347.650024,1285.300049,1341.800049,1240.362183,3132767,5/14/2019,62,63.90000153,61.5,63.20000076,57.70523453,5023042,,,,,,,
5/8/2019,8.890000343,9.06000042,8.75,8.960000038,8.375652313,306700,5/15/2019,1261.046509,1265.999634,1238.856934,1245.097778,1225.962036,11269622,5/15/2019,1347.5,1355,1320.5,1325.800049,1225.571655,2054728,5/15/2019,63.40000153,63.59999847,61,61.34999847,56.01607513,3881241,,,,,,,
5/9/2019,8.850000381,9.010000229,8.729999542,8.859999657,8.28217411,313400,5/16/2019,1248.119019,1259.956909,1246.286499,1253.468384,1234.203979,6669276,5/16/2019,1326,1348,1308.300049,1337.150024,1236.063599,2058450,5/16/2019,61.59999847,61.90000153,60.84999847,61.34999847,56.01607513,4252067,,,,,,,
5/10/2019,8.789999962,9.090000153,8.779999733,8.850000381,8.272826195,389200,5/17/2019,1255.102905,1264.959473,1240.243774,1255.499146,1236.203369,7973309,5/17/2019,1335,1371.5,1332.550049,1361.900024,1258.942627,2776586,5/17/2019,61.40000153,61.84999847,60.84999847,61.40000153,56.06173325,3714715,,,,,,,
5/13/2019,8.659999847,8.680000305,8.430000305,8.520000458,7.964348316,239200,5/20/2019,1301.265259,1325.139038,1291.260132,1313.449829,1293.26355,12450850,5/20/2019,1400,1455,1400,1451.449951,1341.722778,6210427,5/20/2019,63.40000153,67.90000153,63.25,65.75,60.03352737,12597503,,,,,,,
5/14/2019,8.56000042,8.600000381,8.279999733,8.520000458,7.964348316,1066600,5/21/2019,1319.690674,1354.16394,1317.560791,1327.219238,1306.821411,14003548,5/21/2019,1455,1462.050049,1437.849976,1449.099976,1339.550415,2961180,5/21/2019,66.34999847,66.34999847,63.59999847,64.40000153,58.80089951,5274759,,,,,,,
5/15/2019,9.460000038,9.5,7.369999886,8.159999847,7.627826214,3248700,5/22/2019,1333.014404,1346.932373,1322.563477,1327.813599,1307.406494,11394393,5/22/2019,1450.099976,1473.400024,1441.599976,1461.099976,1350.643188,3304912,5/22/2019,64.5,65.05000305,64.09999847,64.80000305,59.16613007,10055230,,,,,,,
5/16/2019,8.180000305,8.420000076,8.119999886,8.170000076,7.637174129,662900,5/23/2019,1359.116943,1378.929077,1312.558228,1321.374634,1301.066528,17890505,5/23/2019,1476.199951,1562.400024,1466,1476.099976,1364.509155,10485813,5/23/2019,66,67.5,64.30000305,64.59999847,58.98350906,8012364,,,,,,,
5/17/2019,8.140000343,8.430000305,7.960000038,8.010000229,7.48760891,558800,5/24/2019,1335.342285,1341.087769,1304.138062,1324.296997,1303.94397,10277262,5/24/2019,1493,1549.199951,1490.349976,1544.150024,1427.414795,5626500,5/24/2019,65,68,64.80000305,67.69999695,61.81398773,7448138,,,,,,,
5/20/2019,7.929999828,8,7.690000057,7.920000076,7.403478622,543900,5/27/2019,1324.544678,1324.940918,1294.727295,1298.343018,1278.388794,7419387,5/27/2019,1543.699951,1600,1532.099976,1596,1475.345093,6730594,5/27/2019,67.5,71,67.09999847,70.80000305,64.64447021,7770706,,,,,,,
5/21/2019,7.980000019,7.980000019,7.760000229,7.860000134,7.347391605,497400,5/28/2019,1307.407104,1322.266235,1301.0177,1311.319946,1291.166382,19657240,5/28/2019,1596,1607,1563.300049,1574.5,1455.470337,4987068,5/28/2019,71.44999695,71.44999695,69.94999695,70.55000305,64.41620636,10842080,,,,,,,
5/22/2019,7.78000021,7.940000057,7.760000229,7.829999924,7.319347858,396900,5/29/2019,1308.595825,1320.780273,1291.904053,1300.720459,1280.729736,7180252,5/29/2019,1570.199951,1596.949951,1546.199951,1552.449951,1435.08728,3070738,5/29/2019,70.5,70.69999695,68.19999695,68.65000153,62.68139648,4104774,,,,,,,
5/23/2019,7.710000038,7.849999905,7.539999962,7.610000134,7.113696098,269500,5/30/2019,1303.890381,1329.398682,1303.890381,1317.263672,1297.018677,10842653,5/30/2019,1550,1569.349976,1540,1558.599976,1440.772461,2675199,5/30/2019,68,71,67.80000305,70.5,64.37055969,4710748,,,,,,,
5/24/2019,7.619999886,7.739999771,7.460000038,7.650000095,7.151087284,351300,5/31/2019,1325.337158,1329.299561,1307.803345,1317.659912,1297.408813,11871652,5/31/2019,1569.949951,1581.5,1534.800049,1557.550049,1439.802002,3945900,5/31/2019,70.5,70.59999847,68,68.80000305,62.81835938,7040284,,,,,,,
5/28/2019,7.670000076,7.75,7.519999981,7.539999962,7.048261166,343100,6/3/2019,1322.464355,1354.411499,1308.793945,1347.427734,1326.719238,8564026,6/3/2019,1563.699951,1570,1546.400024,1559.400024,1441.511963,2617068,6/3/2019,69,69.25,67.75,68.34999847,62.40747452,4792922,,,,,,,
5/29/2019,7.460000038,7.539999962,7.25,7.309999943,6.833261013,397700,6/4/2019,1344.703613,1361.345825,1335.441406,1338.958008,1318.379639,7126831,6/4/2019,1561,1585,1558,1569.800049,1451.125854,3854101,6/4/2019,67.5,68,66.44999695,66.69999695,62.08171082,4864404,,,,,,,
5/30/2019,7.269999981,7.340000153,7.079999924,7.110000134,6.646304607,361100,6/6/2019,1349.111816,1349.111816,1308.694824,1314.88623,1294.677856,7736969,6/6/2019,1569.650024,1571.800049,1511.599976,1515.900024,1401.300537,3268594,6/6/2019,66.75,66.94999695,64.65000153,65.09999847,61.79693222,4982307,,,,,,,
5/31/2019,7.019999981,7.170000076,6.96999979,7.03000021,6.571522236,518400,6/7/2019,1313.49939,1314.787109,1293.340454,1302.553101,1282.534302,6794394,6/7/2019,1518.550049,1533.699951,1495.5,1513.849976,1399.405396,2572146,6/7/2019,65,66.59999847,64.05000305,66.30000305,62.93605042,4984037,,,,,,,
6/3/2019,6.96999979,7.210000038,6.960000038,7.039999962,6.580869675,428000,6/10/2019,1308.496704,1314.539429,1297.798218,1306.763184,1286.679443,5431146,6/10/2019,1525,1542,1521.300049,1532.099976,1416.275635,1608705,6/10/2019,66.65000153,67.30000305,65.94999695,66.55000305,63.17336655,4586585,,,,,,,
6/4/2019,7.119999886,7.789999962,7.119999886,7.599999905,7.104347706,817700,6/11/2019,1309.437866,1321.968994,1305.624023,1316.669312,1296.433472,5303590,6/11/2019,1540.199951,1540.199951,1522,1524.300049,1409.065674,1745105,6/11/2019,66.5,67.19999695,66.05000305,66.34999847,62.98350906,2979053,,,,,,,
6/5/2019,7.650000095,7.800000191,7.25,7.320000172,6.842608929,597400,6/12/2019,1322.167236,1325.832397,1312.558228,1319.641113,1299.359619,4752340,6/12/2019,1524.099976,1525.900024,1503.699951,1509.25,1395.153198,1495586,6/12/2019,66.55000305,67.75,65.84999847,66.25,62.88858414,4196963,,,,,,,
6/6/2019,7.309999943,7.460000038,7.159999847,7.28000021,6.805217743,357600,6/13/2019,1317.511353,1322.167236,1296.361816,1314.787109,1294.5802,7239164,6/13/2019,1509,1529,1504.599976,1517.550049,1402.825684,1828211,6/13/2019,66.09999847,66.34999847,65.09999847,65.84999847,62.5088768,10026686,,,,,,,
6/7/2019,7.300000191,7.329999924,7.090000153,7.199999809,6.730434895,261700,6/14/2019,1309.487427,1312.558228,1297.104736,1305.178223,1285.119019,6896085,6/14/2019,1521,1539.900024,1513.050049,1526.300049,1410.914307,1854211,6/14/2019,66,66.94999695,64.90000153,65.15000153,61.8443985,7474667,,,,,,,
6/10/2019,7.199999809,7.340000153,7.059999943,7.090000153,6.627608776,328700,6/17/2019,1307.605225,1307.605225,1266.494873,1270.259155,1250.736572,6880158,6/17/2019,1530,1537,1495.25,1498.75,1385.446899,2048759,6/17/2019,65.55000305,65.55000305,63.59999847,64.5,61.22737503,6489309,,,,,,,
6/11/2019,7.119999886,7.199999809,6.980000019,7.130000114,6.665000439,347000,6/18/2019,1266.891113,1275.856201,1257.183105,1268.971436,1249.468628,7751984,6/18/2019,1500,1519.949951,1497.800049,1505.300049,1391.501831,2098714,6/18/2019,64.25,65.09999847,63.90000153,64.30000305,61.03752518,2523540,,,,,,,
6/12/2019,7.130000114,7.28000021,7.110000134,7.25,6.777173996,206800,6/19/2019,1274.81604,1289.77417,1250.744141,1265.355713,1245.908569,6688408,6/19/2019,1513.949951,1530,1497,1505.150024,1391.363037,2140698,6/19/2019,65.19999695,65.34999847,63.20000076,63.5,60.27811432,6911446,,,,,,,
6/13/2019,7.309999943,7.380000114,7.21999979,7.369999886,6.88934803,246200,6/20/2019,1267.980835,1287.792969,1265.999634,1284.573486,1264.830933,4960591,6/20/2019,1509.25,1563,1507.050049,1557.099976,1439.385742,3483179,6/20/2019,63.5,64.84999847,63,64.59999847,61.32229996,3388105,,,,,,,
6/14/2019,7.360000134,7.510000229,7.28000021,7.440000057,6.954782963,224700,6/21/2019,1283.781006,1283.830566,1263.572632,1267.485474,1248.005371,10723794,6/21/2019,1560,1569.949951,1530,1539.75,1423.347534,3028524,6/21/2019,64.59999847,65.5,64.09999847,65.25,61.93931961,7069181,,,,,,,
6/17/2019,7.449999809,7.489999771,7.309999943,7.380000114,6.898695946,185700,6/24/2019,1260.204468,1264.464111,1245.295898,1250.546021,1231.326538,5199824,6/24/2019,1545.5,1563.449951,1537.150024,1541,1424.502808,1941777,6/24/2019,65,65.69999695,64.5,65.05000305,61.74947357,3456625,,,,,,,
6/18/2019,7.409999847,7.840000153,7.360000134,7.800000191,7.291304588,533500,6/25/2019,1247.078979,1285.811768,1242.472656,1283.682007,1263.953247,6907221,6/25/2019,1545.800049,1552,1521.099976,1535,1418.956665,2384122,6/25/2019,65,67.55000305,64.75,66.30000305,62.93605042,8164192,,,,,,,
6/19/2019,7.78000021,7.809999943,7.550000191,7.699999809,7.197825909,224200,6/26/2019,1278.877563,1292.349854,1274.27124,1281.997925,1262.295044,5350180,6/26/2019,1533,1563.75,1529,1551.199951,1433.931763,2789166,6/26/2019,67,69.5,66.69999695,68.55000305,65.07189178,7878180,,,,,,,
6/20/2019,7.769999981,7.849999905,7.639999866,7.650000095,7.151087284,199600,6/27/2019,1281.007324,1284.722168,1259.065308,1262.185791,1242.787354,11493899,6/27/2019,1560,1568.949951,1540.650024,1550.900024,1433.654663,3763146,6/27/2019,68.55000305,69.30000305,68.34999847,68.65000153,65.16680908,3985838,,,,,,,
6/21/2019,7.659999847,7.730000019,7.460000038,7.679999828,7.179130554,262900,6/28/2019,1265.108032,1270.804077,1236.925171,1241.333374,1222.255249,8741806,6/28/2019,1556.199951,1573.900024,1547.650024,1553.199951,1435.780518,3002811,6/28/2019,68.84999847,70.19999695,68.09999847,69,65.49905396,6407062,,,,,,,
6/24/2019,7.650000095,7.650000095,7.210000038,7.239999771,6.76782608,216200,7/1/2019,1246.236938,1260.699829,1234.74585,1256.935547,1237.617798,6220490,7/1/2019,1563.449951,1569,1552.25,1556.650024,1438.969849,1537022,7/1/2019,69.34999847,71,68.15000153,70.69999695,67.11279297,6683580,,,,,,,
6/25/2019,7.239999771,7.28000021,7.070000172,7.179999828,6.711739063,241100,7/2/2019,1261.987671,1268.971436,1251.437622,1266.494873,1247.030151,4682721,7/2/2019,1560,1565.949951,1553,1563.849976,1445.625366,1294135,7/2/2019,71.05000305,73.40000153,70.15000153,73.09999847,69.39102173,20164926,,,,,,,
6/26/2019,7.230000019,7.28000021,7.019999981,7.110000134,6.646304607,169500,7/3/2019,1270.853638,1274.4198,1263.077271,1270.506836,1250.980469,4064194,7/3/2019,1565,1583.900024,1560.199951,1578.050049,1458.751953,2800104,7/3/2019,73.40000153,74.15000153,71.5,73.84999847,70.10296631,13757355,,,,,,,
6/27/2019,7.119999886,7.230000019,6.980000019,7.230000019,6.758478165,221300,7/4/2019,1269.367676,1278.877563,1267.980835,1271.943237,1252.394775,4315672,7/4/2019,1582.949951,1590.599976,1568.25,1571.699951,1452.881958,1981745,7/4/2019,73.5,74.05000305,71.80000305,72.15000153,68.48922729,4570483,,,,,,,
6/28/2019,7.269999981,7.349999905,7.139999866,7.320000172,6.842608929,280500,7/5/2019,1273.032959,1278.382202,1248.168579,1251.487183,1232.253174,5042694,7/5/2019,1581,1591.650024,1545.550049,1558.349976,1440.541382,3693134,7/5/2019,72.15000153,72.5,70.19999695,70.59999847,67.01786804,4542388,,,,,,,
7/1/2019,7.369999886,7.670000076,7.369999886,7.650000095,7.151087284,353500,7/8/2019,1246.187378,1256.192505,1236.47937,1240.293213,1221.231201,6465252,7/8/2019,1549.900024,1551.25,1461.550049,1490.349976,1377.681885,4697122,7/8/2019,70.19999695,70.40000153,67.34999847,68.59999847,65.11934662,5025170,,,,,,,
7/2/2019,7.610000134,7.679999828,7.269999981,7.349999905,6.870652199,180300,7/9/2019,1237.222412,1271.447998,1233.80481,1268.079834,1248.59082,8092747,7/9/2019,1486.599976,1538.400024,1485.349976,1526.599976,1411.191528,4329323,7/9/2019,68.19999695,69.05000305,67.84999847,68.5,65.02442932,4835452,,,,,,,
7/3/2019,7.369999886,7.389999866,7.179999828,7.21999979,6.749130249,133900,7/10/2019,1268.030396,1277.243042,1256.786865,1266.841553,1247.371582,5546395,7/10/2019,1523.800049,1529.599976,1482.699951,1499.550049,1386.186401,2823544,7/10/2019,68.94999695,69.09999847,66.09999847,66.34999847,62.98350906,6342661,,,,,,,
7/5/2019,7.190000057,7.760000229,7.119999886,7.730000019,7.225869656,303300,7/11/2019,1274.915039,1277.688843,1267.287354,1269.516235,1250.005127,3972764,7/11/2019,1512,1512.949951,1490.099976,1495.199951,1382.165283,2156264,7/11/2019,67,67.75,66.65000153,67.40000153,63.98023987,3017441,,,,,,,
7/8/2019,7.670000076,7.699999809,7.460000038,7.519999981,7.029565334,268600,7/12/2019,1270.952637,1287.792969,1266.049072,1268.476074,1248.980835,7242056,7/12/2019,1499,1499,1462,1466.849976,1355.958618,3495971,7/12/2019,67.65000153,69.05000305,67.19999695,68.15000153,64.69218445,5451127,,,,,,,
7/9/2019,7.460000038,7.670000076,7.460000038,7.659999847,7.160434723,150400,7/15/2019,1272.933838,1277.391602,1258.421387,1264.117432,1244.689209,4919356,7/15/2019,1471,1473.949951,1431.900024,1440.599976,1331.693115,3950399,7/15/2019,68.55000305,69.15000153,67,68.55000305,65.07189178,5917414,,,,,,,
7/10/2019,7.650000095,7.690000057,7.360000134,7.440000057,6.954782963,216800,7/16/2019,1267.931274,1282.740845,1265.058472,1280.858765,1261.17334,4647660,7/16/2019,1442,1464,1426.900024,1461.199951,1350.735718,3654380,7/16/2019,68.59999847,69.40000153,67.55000305,67.94999695,64.50231934,4176351,,,,,,,
7/11/2019,7.340000153,7.380000114,6.980000019,7.010000229,6.552826405,374500,7/17/2019,1282.146484,1284.821167,1267.980835,1269.813477,1250.297729,4376049,7/17/2019,1461,1470.550049,1452,1455.449951,1345.420288,2225647,7/17/2019,68.09999847,69.69999695,68,69.05000305,65.54651642,5283091,,,,,,,
7/12/2019,6.980000019,7.230000019,6.840000153,6.96999979,6.515434742,290100,7/18/2019,1269.962036,1274.320679,1246.187378,1250.001221,1230.789917,5511650,7/18/2019,1444.800049,1454.949951,1432,1435.199951,1326.701172,2342881,7/18/2019,69.65000153,70,66.09999847,66.34999847,62.98350906,6841872,,,,,,,
7/15/2019,6.980000019,6.980000019,6.71999979,6.849999905,6.403260708,332900,7/19/2019,1256.291626,1260.996948,1231.031006,1237.271851,1218.256348,7539309,7/19/2019,1446.400024,1446.800049,1402.099976,1411.550049,1304.839355,3199700,7/19/2019,66.34999847,67.30000305,65.19999695,66.55000305,63.17336655,6236877,,,,,,,
7/16/2019,6.809999943,7.059999943,6.809999943,7.039999962,6.580869675,355000,7/22/2019,1239.253174,1272.438599,1215.775635,1268.476074,1248.980835,13426225,7/22/2019,1409.599976,1419,1394,1403.699951,1297.58252,2646126,7/22/2019,66.69999695,67.30000305,65.5,67.09999847,63.69545746,3031714,,,,,,,
7/17/2019,7.010000229,7.010000229,6.550000191,6.570000172,6.141521931,284900,7/23/2019,1272.933838,1281.750244,1248.564819,1261.591431,1242.202026,9375991,7/23/2019,1414.800049,1414.800049,1386.199951,1409.5,1302.944092,4013444,7/23/2019,67.19999695,67.94999695,66.05000305,66.25,62.88858414,4302826,,,,,,,
7/18/2019,6.550000191,6.630000114,6.409999847,6.599999905,6.169565201,241600,7/24/2019,1261.54187,1266.792114,1241.779175,1247.2771,1228.107666,7009804,7/24/2019,1410.25,1420.199951,1376.150024,1387.349976,1299.058105,5434450,7/24/2019,66.40000153,66.59999847,63,63.84999847,60.61035538,12131637,,,,,,,
7/19/2019,6.599999905,6.659999847,6.460000038,6.550000191,6.122826576,117700,7/25/2019,1252.131104,1257.133667,1215.478516,1219.936279,1201.187256,10063036,7/25/2019,1395.099976,1402.900024,1369,1372.400024,1285.059814,4181824,7/25/2019,64,64.30000305,61.25,61.54999924,58.42705154,10579797,,,,,,,
7/22/2019,6.53000021,6.53000021,6.28000021,6.320000172,5.907826424,223400,7/26/2019,1219.936279,1230.832886,1198.638062,1202.402466,1183.922852,9408829,7/26/2019,1370.900024,1397.25,1363.099976,1392.150024,1303.552856,3019850,7/26/2019,61.29999924,63.15000153,60.95000076,62.29999924,59.13899994,5026025,,,,,,,
7/23/2019,6.329999924,6.400000095,6.230000019,6.340000153,5.926521778,215100,7/29/2019,1205.473267,1210.525391,1193.78418,1199.579224,1181.142944,8134417,7/29/2019,1393.449951,1398,1360.5,1371.5,1284.216797,1987927,7/29/2019,62.34999847,63.25,61.15000153,61.40000153,58.28466797,8028637,,,,,,,
7/24/2019,6.340000153,6.389999866,6.119999886,6.179999828,5.776956558,467500,7/30/2019,1202.551025,1208.544189,1164.907837,1169.811401,1151.83252,9623710,7/30/2019,1376,1393.150024,1372.300049,1376.349976,1288.758179,2714475,7/30/2019,61.95000076,61.95000076,58.40000153,58.90000153,55.91151047,8542201,,,,,,,
7/25/2019,6.170000076,6.239999771,6.019999981,6.039999962,5.64608717,427400,7/31/2019,1164.709717,1173.872803,1151.485107,1155.29895,1137.543213,9797618,7/31/2019,1371.650024,1397.949951,1367.099976,1387.300049,1299.011475,2693653,7/31/2019,58.90000153,60.79999924,57.84999847,60.54999924,57.47779083,8823980,,,,,,,
7/26/2019,6.070000172,6.300000191,5.980000019,6.269999981,5.861086845,829600,8/1/2019,1152.475708,1177.042847,1139.548218,1169.16748,1151.198608,10442920,8/1/2019,1380,1386,1339,1358.050049,1271.623047,2774996,8/1/2019,60.29999924,60.84999847,58.5,59.75,56.71837997,6467008,,,,,,,
7/29/2019,6.239999771,6.449999809,6.210000038,6.429999828,6.010652065,320300,8/2/2019,1164.660156,1186.998413,1151.187866,1173.229004,1161.594971,10968377,8/2/2019,1352.599976,1376.900024,1340,1370.25,1283.046387,2776965,8/2/2019,58.90000153,60.45000076,57.75,59.15000153,56.1488266,9264426,,,,,,,
7/30/2019,6.369999886,6.579999924,6.329999924,6.539999962,6.113478184,430500,8/5/2019,1156.04187,1156.04187,1117.408081,1132.613892,1121.382568,14029195,8/5/2019,1355,1358.800049,1325,1345.800049,1260.152588,2287548,8/5/2019,58.5,58.95000076,57.34999847,57.90000153,54.96224976,4471359,,,,,,,
7/31/2019,7,7,5.760000229,6.110000134,5.711522102,1028500,8/6/2019,1124.094727,1138.805298,1111.464478,1117.705322,1106.621704,13414874,8/6/2019,1342.699951,1399.400024,1340.050049,1377.5,1289.834961,4152548,8/6/2019,58.04999924,59.95000076,58.04999924,59.29999924,56.2912178,5274512,,,,,,,
8/1/2019,6.119999886,6.150000095,5.320000172,5.380000114,5.029130459,676800,8/7/2019,1115.922119,1127.859009,1092.741943,1098.982788,1088.084961,11698729,8/7/2019,1380,1389.900024,1352.849976,1360.050049,1273.495728,2247223,8/7/2019,59.40000153,60.20000076,58.65000153,59.04999924,56.05390167,5497938,,,,,,,
8/2/2019,5.400000095,5.630000114,5.329999924,5.409999847,5.057173729,354100,8/8/2019,1097.942627,1147.126343,1085.015137,1141.529419,1130.209717,14398134,8/8/2019,1370,1372,1340.099976,1360.650024,1274.057495,2788577,8/8/2019,59.20000076,59.45000076,57.15000153,57.75,54.81985855,16880937,,,,,,,
8/5/2019,5.25,5.260000229,5.070000172,5.170000076,4.832826138,292000,8/9/2019,1150.940186,1164.462036,1141.479858,1151.187866,1139.772339,10139155,8/9/2019,1372,1392.5,1361.099976,1364.599976,1277.755981,2419380,8/9/2019,58.20000076,59.70000076,56.75,57.5,54.58254242,12338857,,,,,,,
8/6/2019,5.25,5.309999943,5,5.059999943,4.730000019,412700,8/13/2019,1221.570679,1290.566772,1214.487915,1262.780151,1250.258179,48377710,8/13/2019,1370,1370,1307,1313.25,1229.673828,3135817,8/13/2019,58,58,55.40000153,55.75,52.92133713,9698903,,,,,,,
8/7/2019,5.110000134,5.139999866,4.949999809,4.96999979,4.645869255,446100,8/14/2019,1291.755493,1292.201172,1268.327515,1276.15332,1263.498657,14624460,8/14/2019,1320,1340.949951,1316,1333.699951,1248.82251,2798429,8/14/2019,56.29999924,56.40000153,54.70000076,55.5,52.684021,7587853,,,,,,,
8/8/2019,5.050000191,5.090000153,4.940000057,4.96999979,4.645869255,450200,8/16/2019,1279.075684,1279.670044,1261.046509,1265.999634,1253.445557,10142736,8/16/2019,1335,1339.900024,1320.5,1335.25,1250.273926,2654524,8/16/2019,55.59999847,56.34999847,54.04999924,56.09999847,53.25357819,5629413,,,,,,,
8/9/2019,4.980000019,4.980000019,4.760000229,4.760000229,4.449565411,371600,8/19/2019,1269.020996,1284.623047,1267.980835,1280.462524,1267.765137,7530571,8/19/2019,1339,1360.949951,1339,1352.199951,1266.14502,2509331,8/19/2019,56.15000153,58.09999847,56.15000153,57.25,54.3452301,5798705,,,,,,,
8/12/2019,4.769999981,4.829999924,4.670000076,4.760000229,4.449565411,141500,8/20/2019,1277.688843,1280.462524,1260.650269,1263.968872,1251.435059,6908329,8/20/2019,1352.949951,1355.550049,1334,1342.5,1257.0625,2145169,8/20/2019,57.25,57.45000076,54.04999924,56,53.15864944,8336718,,,,,,,
8/13/2019,4.650000095,4.980000019,4.650000095,4.789999962,4.477608681,237300,8/21/2019,1263.671631,1266.643433,1254.607544,1259.015747,1246.531006,4927825,8/21/2019,1341.199951,1341.900024,1302.550049,1310.650024,1227.239624,2361165,8/21/2019,56,56,50.34999847,51.09999847,48.507267,20675582,,,,,,,
8/14/2019,4.679999828,4.679999828,4.510000229,4.53000021,4.234565258,311200,8/22/2019,1259.015747,1259.065308,1227.266724,1235.042969,1222.796021,6475744,8/22/2019,1302,1327.449951,1283.150024,1294.25,1211.883057,3780476,8/22/2019,51.40000153,55.75,50.95000076,53.40000153,50.69057083,20698816,,,,,,,
8/15/2019,4.559999943,4.559999943,4.360000134,4.389999866,4.103695393,294400,8/23/2019,1227.365845,1271.943237,1214.983154,1263.869751,1251.336792,9833599,8/23/2019,1290,1297.449951,1274,1286.5,1204.626221,5252370,8/23/2019,53.45000076,55.79999924,52.20000076,54.5,51.73476028,11745308,,,,,,,
