,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb37e2137b10008e72edb,MAN50ETF,EQ,N,210.8,189.3,191.99,189.91,189.94,190.57,8077,1549175.23,210.8,118.0,160,INF769K01EG9,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.887Z,2021-10-19T12:01:02.887Z,0,191.8,19-Oct-2021
1,61700bedffea140009a3a00a,MAN50ETF,EQ,N,193.75,187.7,193.75,188.33,188.5,189.91,64829,12197557.95,210.8,118.0,135,INF769K01EG9,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.974Z,2021-10-20T12:30:37.974Z,0,188.15,20-Oct-2021
2,61715662facf5c0008bb16b2,MAN50ETF,EQ,N,190.98,186.0,190.98,187.19,187.2,188.33,3693,691245.71,210.8,118.0,126,INF769K01EG9,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.171Z,2021-10-21T12:00:34.171Z,0,187.18,21-Oct-2021
3,6172a8052dc18f00080fe84f,MAN50ETF,EQ,N,190.95,185.74,190.95,186.85,186.79,187.19,3311,618806.14,210.8,118.0,101,INF769K01EG9,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:09.260Z,2021-10-22T12:01:09.260Z,0,186.89,22-Oct-2021
4,61769c5cdb443b0008c8e58a,MAN50ETF,EQ,N,189.99,185.31,189.99,186.38,186.71,186.85,10260,1911110.5,210.8,118.0,147,INF769K01EG9,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.548Z,2021-10-25T12:00:28.548Z,0,186.27,25-Oct-2021
5,6177edff2ed3fb00087debc1,MAN50ETF,EQ,N,210.0,186.44,210.0,188.1,188.1,186.38,5122,962493.56,210.8,118.0,86,INF769K01EG9,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.801Z,2021-10-26T12:01:03.801Z,0,187.91,26-Oct-2021
6,61793f857220a800093c68f5,MAN50ETF,EQ,N,191.9,186.9,191.9,187.41,186.99,188.1,688,129602.53,210.8,118.0,77,INF769K01EG9,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.278Z,2021-10-27T12:01:09.278Z,0,188.38,27-Oct-2021
7,617a90e3b698860008b70845,MAN50ETF,EQ,N,187.4,183.7,183.7,184.34,184.24,187.41,9618,1779869.15,210.8,118.0,165,INF769K01EG9,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.450Z,2021-10-28T12:00:35.450Z,0,185.06,28-Oct-2021
8,6139f7679241480008a1a75b,MAN50ETF,EQ,N,199.4,175.4,199.4,179.04,178.4,178.98,213443,38189792.47,210.0,110.0,105,INF769K01EG9,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:39.867Z,2021-09-09T12:00:39.867Z,0,178.92,09-Sep-2021
9,613f3d5c66f15f000839453e,MAN50ETF,EQ,N,179.04,177.8,178.56,178.63,178.6,179.04,20988,3743859.75,210.0,110.0,239,INF769K01EG9,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.358Z,2021-09-13T12:00:28.358Z,0,178.38,13-Sep-2021
