,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37f2137b10008e72f8e,SHRIRAMCIT,EQ,N,2280.0,2173.0,2266.95,2199.3,2200.05,2251.25,37733,83305613.2,2602.0,773.95,5684,INE722A01011,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:03.330Z,2021-10-19T12:01:03.330Z,0,2207.77,19-Oct-2021,
1,61700becffea140009a39c48,SHRIRAMCIT,EQ,N,2467.0,2125.0,2199.3,2287.05,2311.15,2199.3,85391,191983003.75,2602.0,773.95,13005,INE722A01011,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.296Z,2021-10-20T12:30:36.296Z,0,2248.28,20-Oct-2021,
2,61715662facf5c0008bb1797,SHRIRAMCIT,EQ,N,2285.0,2191.05,2285.0,2227.1,2235.0,2287.05,131786,293868388.2,2602.0,773.95,9112,INE722A01011,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.618Z,2021-10-21T12:00:34.618Z,0,2229.89,21-Oct-2021,
3,6172a8022dc18f00080fe43d,SHRIRAMCIT,EQ,N,2250.0,2141.45,2232.0,2163.3,2163.0,2227.1,48655,105185176.0,2602.0,773.95,8593,INE722A01011,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.958Z,2021-10-22T12:01:06.958Z,0,2161.86,22-Oct-2021,
4,61769c5ddb443b0008c8e66f,SHRIRAMCIT,EQ,N,2186.4,2035.55,2170.0,2154.15,2152.0,2163.3,17866,37856450.85,2602.0,781.6,4074,INE722A01011,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:29.237Z,2021-10-25T12:00:29.237Z,0,2118.91,25-Oct-2021,
5,6177ee002ed3fb00087dec97,SHRIRAMCIT,EQ,N,2220.0,2152.05,2164.95,2210.05,2220.0,2154.15,17442,38330485.35,2602.0,781.6,4380,INE722A01011,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:04.234Z,2021-10-26T12:01:04.234Z,0,2197.6,26-Oct-2021,
6,61793f867220a800093c6ac6,SHRIRAMCIT,EQ,N,2282.65,2192.55,2230.0,2257.45,2250.0,2210.05,20466,46158165.5,2602.0,781.6,3894,INE722A01011,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:10.282Z,2021-10-27T12:01:10.282Z,0,2255.36,27-Oct-2021,
7,617a90e4b698860008b70929,SHRIRAMCIT,EQ,N,2265.0,2173.6,2265.0,2252.9,2252.0,2257.45,21130,47116291.75,2602.0,781.6,3790,INE722A01011,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:36.276Z,2021-10-28T12:00:36.276Z,0,2229.83,28-Oct-2021,
8,6139f7689241480008a1a82e,SHRIRAMCIT,EQ,N,2379.0,2344.55,2349.05,2368.45,2374.0,2355.15,61965,146496893.3,2482.0,773.95,6346,INE722A01011,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:40.200Z,2021-09-09T12:00:40.200Z,0,2364.19,09-Sep-2021,
9,613f3d5c66f15f0008394617,SHRIRAMCIT,EQ,N,2549.0,2369.45,2373.85,2474.25,2478.5,2368.45,357243,894678016.15,2549.0,773.95,32490,INE722A01011,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.704Z,2021-09-13T12:00:28.704Z,0,2504.4,13-Sep-2021,
