,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb3802137b10008e731a2,INDUSTOWER,EQ,N,305.6,293.45,303.7,294.95,294.9,301.15,3104071,926217658.2,332.8,175.25,34754,INE121J01017,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.264Z,2021-10-19T12:01:04.264Z,0,298.39,19-Oct-2021,,
1,61700bedffea140009a39e73,INDUSTOWER,EQ,N,313.35,290.5,295.3,303.0,302.6,294.95,18376360,5597064471.4,332.8,175.25,189949,INE121J01017,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.238Z,2021-10-20T12:30:37.238Z,0,304.58,20-Oct-2021,,
2,61715663facf5c0008bb1a17,INDUSTOWER,EQ,N,305.45,294.0,305.45,295.8,296.25,303.0,7048354,2102519762.55,332.8,175.25,54474,INE121J01017,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:35.941Z,2021-10-21T12:00:35.941Z,0,298.3,21-Oct-2021,,
3,6172a8032dc18f00080fe6a3,INDUSTOWER,EQ,N,305.8,290.0,290.0,302.0,297.4,295.8,5330583,1587652764.25,332.8,175.25,54890,INE121J01017,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.003Z,2021-10-22T12:01:08.003Z,0,297.84,22-Oct-2021,,
4,61769c5edb443b0008c8e900,INDUSTOWER,EQ,N,302.65,286.1,298.9,288.55,288.4,302.0,4370271,1282861607.3,332.8,175.25,48696,INE121J01017,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.392Z,2021-10-25T12:00:30.392Z,0,293.54,25-Oct-2021,,
5,6177ee012ed3fb00087deef2,INDUSTOWER,EQ,N,304.0,278.0,292.0,281.45,283.05,288.55,11610386,3323035120.55,332.8,175.25,114495,INE121J01017,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.280Z,2021-10-26T12:01:05.280Z,0,286.21,26-Oct-2021,,
6,61793f887220a800093c6f67,INDUSTOWER,EQ,N,284.5,270.4,284.4,274.95,273.5,281.45,8287553,2286742499.15,332.8,175.25,73899,INE121J01017,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:12.621Z,2021-10-27T12:01:12.621Z,0,275.92,27-Oct-2021,,
7,617a90e5b698860008b70bad,INDUSTOWER,EQ,N,275.8,262.85,275.0,272.55,272.0,274.95,5966890,1603577262.4,332.8,175.25,73107,INE121J01017,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.638Z,2021-10-28T12:00:37.638Z,0,268.75,28-Oct-2021,,
8,6139f7699241480008a1aa6b,INDUSTOWER,EQ,N,243.75,232.1,234.0,242.3,240.6,235.85,6586351,1576522127.8,282.65,162.2,49152,INE121J01017,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.426Z,2021-09-09T12:00:41.426Z,0,239.36,09-Sep-2021,,
9,613f3d5d66f15f0008394864,INDUSTOWER,EQ,N,241.95,235.75,241.95,238.85,238.8,242.3,2450805,586206834.55,282.65,162.2,24552,INE121J01017,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.694Z,2021-09-13T12:00:29.694Z,0,239.19,13-Sep-2021,,
10,61408f028b051b00095452a6,INDUSTOWER,EQ,N,249.8,238.0,238.85,246.25,245.9,238.85,6010556,1471380525.3,282.65,162.2,52899,INE121J01017,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:06.605Z,2021-09-14T12:01:06.605Z,0,244.8,14-Sep-2021,,
11,6141e06552f3510008866f97,INDUSTOWER,EQ,N,255.8,238.25,247.0,244.55,246.0,246.25,10657795,2630050408.6,282.65,162.2,86855,INE121J01017,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:37.315Z,2021-09-15T12:00:37.315Z,0,246.77,15-Sep-2021,,
12,614331dd4189570008859c4d,INDUSTOWER,EQ,N,279.55,251.9,256.0,269.35,267.0,244.55,42807739,11519927294.35,282.65,162.2,329459,INE121J01017,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:29.856Z,2021-09-16T12:00:29.856Z,0,269.11,16-Sep-2021,,
13,614483807f66a400087555d8,INDUSTOWER,EQ,N,275.0,262.85,269.0,268.75,268.65,269.35,13749530,3698658668.4,282.65,162.2,96141,INE121J01017,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:04.498Z,2021-09-17T12:01:04.498Z,0,269.0,17-Sep-2021,,
14,614877e5e0fcf60008e515af,INDUSTOWER,EQ,N,274.15,261.5,267.9,263.05,261.7,268.75,5364134,1436424202.55,282.65,162.2,45956,INE121J01017,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:37.235Z,2021-09-20T12:00:37.235Z,0,267.78,20-Sep-2021,,
15,6149c980bf6def0009839f73,INDUSTOWER,EQ,N,274.55,263.75,268.0,270.85,270.4,263.05,9607647,2587831171.3,282.65,162.2,84666,INE121J01017,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:04.495Z,2021-09-21T12:01:04.495Z,0,269.35,21-Sep-2021,,
16,614b1b00f6172a0008df4538,INDUSTOWER,EQ,N,275.65,269.55,271.45,273.35,273.1,270.85,5998444,1633636283.45,282.65,162.2,41450,INE121J01017,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:04.343Z,2021-09-22T12:01:04.343Z,0,272.34,22-Sep-2021,,
17,614c6c65a3bb370008f103dc,INDUSTOWER,EQ,N,288.3,272.25,275.15,279.05,278.9,273.35,10740265,3033663868.05,288.3,162.2,120571,INE121J01017,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.619Z,2021-09-23T12:00:37.619Z,0,282.46,23-Sep-2021,,
18,614dbde385b9910009314859,INDUSTOWER,EQ,N,324.0,278.5,280.7,317.65,316.0,279.05,58100771,17999884099.45,324.0,162.2,426396,INE121J01017,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:35.754Z,2021-09-24T12:00:35.754Z,0,309.8,24-Sep-2021,,
19,6151b280c3f15b0008afe6f4,INDUSTOWER,EQ,N,326.9,310.35,317.65,314.05,312.6,317.65,16451516,5230616208.7,326.9,173.65,147043,INE121J01017,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.766Z,2021-09-27T12:01:04.766Z,0,317.94,27-Sep-2021,,
