,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37e2137b10008e72dcb,KAJARIACER,EQ,N,1355.0,1280.0,1341.0,1291.0,1284.0,1331.05,335873,441172238.35,1355.0,535.05,27524,INE217B01036,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.400Z,2021-10-19T12:01:02.400Z,0,1313.51,19-Oct-2021,
1,61700beaffea140009a398e7,KAJARIACER,EQ,N,1289.25,1212.25,1285.0,1255.15,1265.35,1291.0,474692,592679047.95,1355.0,535.05,24035,INE217B01036,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:34.576Z,2021-10-20T12:30:34.576Z,0,1248.55,20-Oct-2021,
2,61715661facf5c0008bb1586,KAJARIACER,EQ,N,1274.95,1195.0,1255.0,1250.35,1242.0,1255.15,783739,962255030.9,1355.0,535.05,42845,INE217B01036,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:33.587Z,2021-10-21T12:00:33.587Z,0,1227.77,21-Oct-2021,
3,6172a8012dc18f00080fe077,KAJARIACER,EQ,N,1264.05,1175.15,1261.85,1226.3,1235.0,1250.35,1016551,1247415291.3,1355.0,535.05,63801,INE217B01036,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:05.290Z,2021-10-22T12:01:05.290Z,0,1227.11,22-Oct-2021,
4,61769c5bdb443b0008c8e450,KAJARIACER,EQ,N,1276.5,1202.3,1276.5,1233.2,1225.05,1226.3,775729,952507703.4,1355.0,553.55,36225,INE217B01036,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:27.965Z,2021-10-25T12:00:27.965Z,0,1227.89,25-Oct-2021,
5,6177edff2ed3fb00087dea9d,KAJARIACER,EQ,N,1275.0,1230.0,1233.9,1269.15,1264.65,1233.2,462350,584786292.45,1355.0,553.55,32048,INE217B01036,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.129Z,2021-10-26T12:01:03.129Z,0,1264.81,26-Oct-2021,
6,61793f847220a800093c66a6,KAJARIACER,EQ,N,1287.1,1217.1,1275.0,1226.35,1226.0,1269.15,251205,315165206.05,1355.0,553.55,18908,INE217B01036,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:08.292Z,2021-10-27T12:01:08.292Z,0,1254.61,27-Oct-2021,
7,617a90e2b698860008b7070c,KAJARIACER,EQ,N,1239.2,1192.0,1238.0,1201.25,1210.0,1226.35,228220,278409497.5,1355.0,553.55,9281,INE217B01036,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:34.843Z,2021-10-28T12:00:34.843Z,0,1219.92,28-Oct-2021,
8,6139f7679241480008a1a62c,KAJARIACER,EQ,N,1196.0,1180.1,1196.0,1188.25,1187.0,1196.45,121362,144104229.15,1228.9,425.1,6141,INE217B01036,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:39.341Z,2021-09-09T12:00:39.341Z,0,1187.39,09-Sep-2021,
9,613f3d5b66f15f0008394415,KAJARIACER,EQ,N,1188.0,1165.55,1188.0,1172.7,1174.0,1188.25,136134,159654784.5,1228.9,481.0,9866,INE217B01036,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:27.805Z,2021-09-13T12:00:27.805Z,0,1172.78,13-Sep-2021,
