,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37d2137b10008e72ce2,ASHIMASYN,EQ,N,19.75,18.9,19.75,19.0,19.25,19.4,75200,1448164.45,21.4,7.55,445,INE440A01010,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:01.951Z,2021-10-19T12:01:01.951Z,0,19.26,19-Oct-2021,
1,61700bebffea140009a39b55,ASHIMASYN,EQ,N,19.65,18.35,19.65,18.45,18.45,19.0,62765,1188342.85,21.4,7.55,357,INE440A01010,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:35.864Z,2021-10-20T12:30:35.864Z,0,18.93,20-Oct-2021,
2,61715660facf5c0008bb1472,ASHIMASYN,EQ,N,19.0,17.8,19.0,18.0,18.1,18.45,90109,1635994.05,21.4,7.55,246,INE440A01010,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:32.794Z,2021-10-21T12:00:32.794Z,0,18.16,21-Oct-2021,
3,6172a8022dc18f00080fe32c,ASHIMASYN,EQ,N,19.35,18.05,18.45,18.1,18.3,18.0,45382,834551.15,21.4,7.55,274,INE440A01010,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.508Z,2021-10-22T12:01:06.508Z,0,18.39,22-Oct-2021,
4,61769c5bdb443b0008c8e332,ASHIMASYN,EQ,N,18.5,17.7,18.5,17.75,17.7,18.1,102217,1845524.5,21.4,7.55,211,INE440A01010,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:27.415Z,2021-10-25T12:00:27.415Z,0,18.05,25-Oct-2021,
5,6177edfd2ed3fb00087de995,ASHIMASYN,EQ,N,18.4,17.55,18.4,17.95,18.0,17.75,75302,1351395.65,21.4,7.55,205,INE440A01010,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:01.965Z,2021-10-26T12:01:01.965Z,0,17.95,26-Oct-2021,
6,61793f827220a800093c6480,ASHIMASYN,EQ,N,18.45,17.3,18.45,17.35,17.5,17.95,47356,837899.1,21.4,7.55,240,INE440A01010,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:06.984Z,2021-10-27T12:01:06.984Z,0,17.69,27-Oct-2021,
7,617a90e2b698860008b705f2,ASHIMASYN,EQ,N,17.95,15.15,17.95,16.3,16.5,17.35,184668,3047549.5,21.4,7.55,810,INE440A01010,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:34.277Z,2021-10-28T12:00:34.277Z,0,16.5,28-Oct-2021,
8,6139f7669241480008a1a538,ASHIMASYN,EQ,N,18.9,17.95,18.0,18.75,18.85,17.9,81722,1508247.2,20.6,6.8,320,INE440A01010,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:38.898Z,2021-09-09T12:00:38.898Z,0,18.46,09-Sep-2021,
9,613f3d5b66f15f000839431c,ASHIMASYN,EQ,N,19.15,18.15,19.15,18.3,18.6,18.75,31006,575318.15,20.6,7.55,137,INE440A01010,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:27.290Z,2021-09-13T12:00:27.290Z,0,18.56,13-Sep-2021,
