,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb37e2137b10008e72eb0,YAARII,EQ,N,106.5,100.05,104.45,100.9,100.15,104.35,174152,18016356.15,183.45,45.05,1834,INE126M01010,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.799Z,2021-10-19T12:01:02.799Z,0,103.45,19-Oct-2021,,
1,61700bedffea140009a39fdd,YAARII,EQ,N,101.75,96.55,100.9,98.7,98.0,100.9,103700,10247104.3,183.45,45.05,1390,INE126M01010,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.894Z,2021-10-20T12:30:37.894Z,0,98.81,20-Oct-2021,,
2,61715662facf5c0008bb1688,YAARII,EQ,N,100.95,93.8,99.0,98.6,98.1,98.7,120176,11855599.55,183.45,45.05,1211,INE126M01010,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.090Z,2021-10-21T12:00:34.090Z,0,98.65,21-Oct-2021,,
3,6172a8052dc18f00080fe81e,YAARII,EQ,N,99.6,96.0,99.35,96.95,96.65,98.6,74977,7334725.2,183.45,45.05,1128,INE126M01010,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:09.080Z,2021-10-22T12:01:09.080Z,0,97.83,22-Oct-2021,,
4,61769c5cdb443b0008c8e55c,YAARII,EQ,N,98.85,93.0,98.85,94.5,93.0,96.95,82280,7853298.25,183.45,50.1,1143,INE126M01010,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.465Z,2021-10-25T12:00:28.465Z,0,95.45,25-Oct-2021,,
5,6177edff2ed3fb00087deb96,YAARII,EQ,N,99.0,93.0,93.0,98.05,96.6,94.5,79416,7698505.75,183.45,50.1,1277,INE126M01010,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.722Z,2021-10-26T12:01:03.722Z,0,96.94,26-Oct-2021,,
6,61793f857220a800093c6898,YAARII,EQ,N,99.8,96.05,98.6,97.55,99.5,98.05,71448,6975674.4,183.45,50.1,1191,INE126M01010,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.113Z,2021-10-27T12:01:09.113Z,0,97.63,27-Oct-2021,,
7,617a90e3b698860008b70816,YAARII,EQ,N,98.4,94.0,97.4,94.85,94.45,97.55,104530,10061652.4,183.45,50.1,1106,INE126M01010,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.364Z,2021-10-28T12:00:35.364Z,0,96.26,28-Oct-2021,,
8,613f3d5c66f15f000839450f,YAARII,EQ,N,113.4,106.4,113.4,107.8,108.0,110.3,219201,23847953.05,183.45,37.8,2116,INE126M01010,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.272Z,2021-09-13T12:00:28.272Z,0,108.79,13-Sep-2021,,
9,61408f018b051b0009544f60,YAARII,EQ,N,113.15,107.0,108.45,109.75,110.0,107.8,518814,57522739.7,183.45,37.8,3224,INE126M01010,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:05.097Z,2021-09-14T12:01:05.097Z,0,110.87,14-Sep-2021,,
10,6141e06352f3510008866c3a,YAARII,EQ,N,115.0,110.0,112.0,113.0,113.95,109.75,217201,24553660.8,183.45,37.8,2155,INE126M01010,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:35.791Z,2021-09-15T12:00:35.791Z,0,113.05,15-Sep-2021,,
11,614331dc4189570008859911,YAARII,EQ,N,117.7,107.5,113.75,110.0,108.25,113.0,359458,40659155.3,183.45,37.8,4391,INE126M01010,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:28.361Z,2021-09-16T12:00:28.361Z,0,113.11,16-Sep-2021,,
12,6144837f7f66a4000875526b,YAARII,EQ,N,109.95,104.5,109.85,104.5,104.5,110.0,236286,25038596.95,183.45,37.8,3740,INE126M01010,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:03.091Z,2021-09-17T12:01:03.091Z,0,105.97,17-Sep-2021,,
13,614877e3e0fcf60008e5122e,YAARII,EQ,N,105.7,100.1,103.0,100.55,100.1,104.5,93746,9607555.35,183.45,37.8,1741,INE126M01010,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:35.577Z,2021-09-20T12:00:35.577Z,0,102.48,20-Sep-2021,,
14,6149c97fbf6def0009839c0f,YAARII,EQ,N,100.9,96.75,98.0,99.25,100.2,100.55,149712,14732544.3,183.45,37.8,1884,INE126M01010,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:03.124Z,2021-09-21T12:01:03.124Z,0,98.41,21-Sep-2021,,
15,614b1b01f6172a0008df4693,YAARII,EQ,N,103.0,97.05,99.3,99.05,97.8,99.25,152536,15296501.6,183.45,37.8,1697,INE126M01010,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:05.029Z,2021-09-22T12:01:05.029Z,0,100.28,22-Sep-2021,,
16,614c6c66a3bb370008f1053c,YAARII,EQ,N,102.4,99.5,100.3,101.45,101.1,99.05,58554,5909535.5,183.45,37.8,1117,INE126M01010,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:38.133Z,2021-09-23T12:00:38.133Z,0,100.92,23-Sep-2021,"[{'symbol': 'YAARII', 'series': 'EQ', 'ind': '-', 'faceVal': '2', 'subject': ' Annual General Meeting', 'exDate': '23-Sep-2021', 'recDate': '-', 'bcStartDate': '27-Sep-2021', 'bcEndDate': '30-Sep-2021', 'ndStartDate': '-', 'comp': 'Yaarii Digital Integrated Services Limited', 'isin': 'INE126M01010', 'ndEndDate': '-', 'caBroadcastDate': None}]",
17,614dbde485b99100093149af,YAARII,EQ,N,102.35,99.0,101.0,100.1,100.5,101.45,78067,7808204.95,183.45,37.8,1268,INE126M01010,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:36.356Z,2021-09-24T12:00:36.356Z,0,100.02,24-Sep-2021,,
18,6151b281c3f15b0008afe857,YAARII,EQ,N,103.05,97.7,100.25,99.2,99.9,100.1,63014,6267018.95,183.45,37.8,1078,INE126M01010,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:05.323Z,2021-09-27T12:01:05.323Z,0,99.45,27-Sep-2021,,
19,615304064a501f0008b258df,YAARII,EQ,N,100.65,97.5,99.55,99.4,98.5,99.2,63211,6285791.15,183.45,37.8,928,INE126M01010,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:10.632Z,2021-09-28T12:01:10.632Z,0,99.44,28-Sep-2021,,
20,615455824a501f0008e4d079,YAARII,EQ,N,101.0,98.0,99.45,98.8,99.3,99.4,58757,5828114.1,183.45,37.8,920,INE126M01010,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:06.547Z,2021-09-29T12:01:06.547Z,0,99.19,29-Sep-2021,,
21,6155a6ff595682000817639a,YAARII,EQ,N,100.65,97.7,99.8,98.45,98.6,98.8,63996,6314986.4,183.45,37.8,782,INE126M01010,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:03.455Z,2021-09-30T12:01:03.455Z,0,98.68,30-Sep-2021,,
22,6156f85c00c38500086c2cf6,YAARII,EQ,N,100.0,97.8,99.5,98.4,98.0,98.45,37646,3712972.3,183.45,37.8,767,INE126M01010,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:28.351Z,2021-10-01T12:00:28.351Z,0,98.63,01-Oct-2021,,
