,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb37e2137b10008e72ec3,INCREDIBLE,EQ,N,28.3,27.3,28.15,27.6,27.6,27.6,21242,588725.1,44.0,15.1,212,INE452L01012,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.843Z,2021-10-19T12:01:02.843Z,0,27.72,19-Oct-2021,,
1,61700bedffea140009a39ff2,INCREDIBLE,EQ,N,28.25,26.25,28.25,26.6,26.25,27.6,20829,560738.75,44.0,15.1,182,INE452L01012,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.921Z,2021-10-20T12:30:37.921Z,0,26.92,20-Oct-2021,,
2,61715662facf5c0008bb169a,INCREDIBLE,EQ,N,26.95,25.5,26.3,26.65,26.05,26.6,30835,803942.35,44.0,15.1,289,INE452L01012,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.124Z,2021-10-21T12:00:34.124Z,0,26.07,21-Oct-2021,,
3,6172a8052dc18f00080fe832,INCREDIBLE,EQ,N,27.5,26.3,26.4,26.85,26.65,26.65,10508,282429.35,44.0,15.1,132,INE452L01012,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:09.109Z,2021-10-22T12:01:09.109Z,0,26.88,22-Oct-2021,,
4,61769c5cdb443b0008c8e570,INCREDIBLE,EQ,N,27.2,25.55,27.2,25.7,25.7,26.85,24614,637769.8,44.0,15.1,212,INE452L01012,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.511Z,2021-10-25T12:00:28.511Z,0,25.91,25-Oct-2021,,
5,6177edff2ed3fb00087deba9,INCREDIBLE,EQ,N,26.25,25.25,26.25,26.15,26.25,25.7,6957,179530.6,44.0,15.1,111,INE452L01012,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.766Z,2021-10-26T12:01:03.766Z,0,25.81,26-Oct-2021,,
6,61793f857220a800093c68bc,INCREDIBLE,EQ,N,26.35,25.75,26.0,25.85,25.75,26.15,5360,139358.05,44.0,15.1,111,INE452L01012,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.142Z,2021-10-27T12:01:09.142Z,0,26.0,27-Oct-2021,,
7,617a90e3b698860008b7082a,INCREDIBLE,EQ,N,26.2,24.6,25.55,24.6,24.6,25.85,15876,400829.9,44.0,15.1,174,INE452L01012,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.382Z,2021-10-28T12:00:35.382Z,0,25.25,28-Oct-2021,,
8,6165790160745c0008937765,INCREDIBLE,EQ,N,27.1,25.85,26.25,26.7,26.6,26.65,22062,583836.85,44.0,15.1,199,INE452L01012,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:05.496Z,2021-10-12T12:01:05.496Z,0,26.46,12-Oct-2021,,
9,6166ca6773e7b00008259154,INCREDIBLE,EQ,N,27.75,26.2,26.7,27.15,27.0,26.7,47698,1291721.9,44.0,15.1,379,INE452L01012,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:39.719Z,2021-10-13T12:00:39.719Z,0,27.08,13-Oct-2021,,
