,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3812137b10008e732ce,PRSMJOHNSN,EQ,N,124.75,121.0,123.6,121.3,121.3,123.1,305729,37393648.35,149.45,66.5,6130,INE010A01011,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.161Z,2021-10-19T12:01:05.161Z,0,122.31,19-Oct-2021
1,61700beeffea140009a3a0fb,PRSMJOHNSN,EQ,N,122.8,120.2,122.5,121.15,121.05,121.3,419872,50912625.55,149.45,66.5,6065,INE010A01011,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.358Z,2021-10-20T12:30:38.358Z,0,121.26,20-Oct-2021
2,61715664facf5c0008bb1b60,PRSMJOHNSN,EQ,N,124.1,120.75,122.0,123.5,123.0,121.15,658812,80052436.3,149.45,66.5,6553,INE010A01011,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.539Z,2021-10-21T12:00:36.539Z,0,121.51,21-Oct-2021
3,6172a8062dc18f00080fe962,PRSMJOHNSN,EQ,N,123.8,121.0,123.8,121.15,121.0,123.5,169242,20594309.55,149.45,66.5,4756,INE010A01011,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:10.672Z,2021-10-22T12:01:10.672Z,0,121.69,22-Oct-2021
4,61769c5fdb443b0008c8ea61,PRSMJOHNSN,EQ,N,123.05,118.0,121.15,118.1,118.25,121.15,293153,35247588.95,149.45,70.75,3908,INE010A01011,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.188Z,2021-10-25T12:00:31.188Z,0,120.24,25-Oct-2021
5,6177ee012ed3fb00087df038,PRSMJOHNSN,EQ,N,120.2,118.05,118.9,119.25,119.75,118.1,118406,14093312.8,149.45,70.75,5975,INE010A01011,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.880Z,2021-10-26T12:01:05.880Z,0,119.03,26-Oct-2021
6,61793f897220a800093c720b,PRSMJOHNSN,EQ,N,120.45,118.0,119.9,118.95,119.05,119.25,213117,25273985.45,149.45,70.75,3434,INE010A01011,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:13.971Z,2021-10-27T12:01:13.971Z,0,118.59,27-Oct-2021
7,617a90e6b698860008b70d11,PRSMJOHNSN,EQ,N,125.45,118.75,119.7,122.5,122.8,118.95,933135,114353733.9,149.45,70.75,16395,INE010A01011,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.278Z,2021-10-28T12:00:38.278Z,0,122.55,28-Oct-2021
8,6139f76a9241480008a1aba5,PRSMJOHNSN,EQ,N,127.1,123.4,126.0,125.05,125.1,126.2,164180,20597028.45,149.45,49.95,2782,INE010A01011,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.050Z,2021-09-09T12:00:42.050Z,0,125.45,09-Sep-2021
9,613f3d5e66f15f00083949af,PRSMJOHNSN,EQ,N,126.5,125.0,126.45,125.15,125.85,125.05,183376,22948853.3,149.45,53.8,1500,INE010A01011,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.247Z,2021-09-13T12:00:30.247Z,0,125.15,13-Sep-2021
