,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb37e2137b10008e72e9e,MON100,EQ,N,113.9,111.33,113.9,112.5,112.75,111.48,617565,69481108.81,1143.1,95.8,6029,INF247L01AP3,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.751Z,2021-10-19T12:01:02.751Z,0,112.51,19-Oct-2021,
1,61700bedffea140009a39fc8,MON100,EQ,N,114.98,102.4,102.4,113.44,113.61,112.5,967192,109220462.61,1143.1,95.8,7215,INF247L01AP3,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.858Z,2021-10-20T12:30:37.858Z,0,112.93,20-Oct-2021,
2,61715662facf5c0008bb1675,MON100,EQ,N,113.9,112.1,113.9,113.17,113.15,113.44,280076,31639414.21,1143.1,95.8,3801,INF247L01AP3,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.047Z,2021-10-21T12:00:34.047Z,0,112.97,21-Oct-2021,
3,6172a8052dc18f00080fe80a,MON100,EQ,N,113.9,112.51,113.9,113.46,113.45,113.17,386838,43828928.01,1143.1,95.8,3873,INF247L01AP3,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:09.019Z,2021-10-22T12:01:09.019Z,0,113.3,22-Oct-2021,
4,61769c5cdb443b0008c8e547,MON100,EQ,N,114.5,112.1,114.5,113.58,113.52,113.46,814869,92328520.71,1143.1,95.8,6094,INF247L01AP3,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.438Z,2021-10-25T12:00:28.438Z,0,113.3,25-Oct-2021,
5,6177edff2ed3fb00087deb84,MON100,EQ,N,120.4,113.72,114.9,114.93,114.94,113.58,349033,40107083.21,1143.1,95.8,3414,INF247L01AP3,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.683Z,2021-10-26T12:01:03.683Z,0,114.91,26-Oct-2021,
6,61793f857220a800093c6870,MON100,EQ,N,132.2,108.0,108.0,115.02,114.85,114.93,412324,47370811.02,1143.1,95.8,4291,INF247L01AP3,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.049Z,2021-10-27T12:01:09.049Z,0,114.89,27-Oct-2021,
7,617a90e3b698860008b70801,MON100,EQ,N,116.25,114.38,116.25,115.24,115.24,115.02,200596,23091606.39,1143.1,95.8,3516,INF247L01AP3,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.310Z,2021-10-28T12:00:35.310Z,0,115.11,28-Oct-2021,
8,6139f7679241480008a1a718,MON100,EQ,N,114.29,112.5,113.9,113.34,113.1,113.77,2381053,269885164.75,1143.1,100.66,5181,INF247L01AP3,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:39.725Z,2021-09-09T12:00:39.725Z,0,113.35,09-Sep-2021,
9,613f3d5c66f15f00083944fc,MON100,EQ,N,113.99,111.5,113.5,112.25,112.26,113.34,850089,95439988.11,1143.1,100.66,11725,INF247L01AP3,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.248Z,2021-09-13T12:00:28.248Z,0,112.27,13-Sep-2021,
10,61408f018b051b0009544f4e,MON100,EQ,N,113.5,111.8,111.8,112.35,112.3,112.25,554935,62289086.06,1143.1,100.66,4790,INF247L01AP3,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:05.074Z,2021-09-14T12:01:05.074Z,0,112.25,14-Sep-2021,
11,6141e06352f3510008866c27,MON100,EQ,N,112.9,112.0,112.9,112.21,112.17,112.35,362169,40626987.04,1143.1,100.66,4334,INF247L01AP3,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:35.751Z,2021-09-15T12:00:35.751Z,0,112.18,15-Sep-2021,
12,614331dc41895700088598fe,MON100,EQ,N,112.95,111.81,112.66,112.06,112.01,112.21,452033,50738909.32,1143.1,100.66,5716,INF247L01AP3,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:28.315Z,2021-09-16T12:00:28.315Z,0,112.25,16-Sep-2021,
13,6144837f7f66a40008755259,MON100,EQ,N,128.9,111.5,128.9,112.08,112.1,112.06,383921,43097689.45,1143.1,100.66,5142,INF247L01AP3,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:03.048Z,2021-09-17T12:01:03.048Z,0,112.26,17-Sep-2021,
14,614877e3e0fcf60008e5121c,MON100,EQ,N,111.2,110.11,111.2,110.26,110.3,112.08,904877,100076791.62,1143.1,100.66,11441,INF247L01AP3,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:35.543Z,2021-09-20T12:00:35.543Z,0,110.6,20-Sep-2021,
15,6149c97fbf6def0009839bfd,MON100,EQ,N,124.6,95.9,95.9,109.23,109.19,110.26,1233823,134797220.3,1143.1,95.9,10112,INF247L01AP3,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:03.095Z,2021-09-21T12:01:03.095Z,0,109.25,21-Sep-2021,
16,614b1b00f6172a0008df4681,MON100,EQ,N,109.7,108.1,108.1,109.28,109.3,109.23,404324,44164875.1,1143.1,95.9,5053,INF247L01AP3,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:05.002Z,2021-09-22T12:01:05.002Z,0,109.23,22-Sep-2021,
17,614c6c66a3bb370008f1052b,MON100,EQ,N,123.5,110.0,123.5,110.37,110.44,109.28,450878,49699803.92,1143.1,95.9,4156,INF247L01AP3,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:38.104Z,2021-09-23T12:00:38.104Z,0,110.23,23-Sep-2021,
18,614dbde485b991000931499d,MON100,EQ,N,112.5,110.35,112.5,110.63,110.46,110.37,456501,50579698.18,1143.1,95.9,4951,INF247L01AP3,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:36.326Z,2021-09-24T12:00:36.326Z,0,110.8,24-Sep-2021,
19,6151b281c3f15b0008afe842,MON100,EQ,N,112.75,110.46,112.75,110.95,110.85,110.63,688645,76691582.97,1143.1,95.9,8061,INF247L01AP3,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:05.298Z,2021-09-27T12:01:05.298Z,0,111.37,27-Sep-2021,
20,615304064a501f0008b258cd,MON100,EQ,N,111.9,109.09,111.9,109.36,109.1,110.95,756717,83275456.7,1143.1,95.9,9739,INF247L01AP3,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:10.619Z,2021-09-28T12:01:10.619Z,0,110.05,28-Sep-2021,
