,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3812137b10008e73313,ANKITMETAL,EQ,N,3.15,3.15,3.15,3.15,3.15,3.0,70560,222264.0,3.15,0.65,58,INE106I01010,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.304Z,2021-10-19T12:01:05.304Z,0,3.15,19-Oct-2021
1,61700bedffea140009a39eec,ANKITMETAL,EQ,N,3.3,3.15,3.3,3.3,3.3,3.15,588418,1935010.1,3.3,0.65,1056,INE106I01010,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.431Z,2021-10-20T12:30:37.431Z,0,3.29,20-Oct-2021
2,61715664facf5c0008bb1bb0,ANKITMETAL,EQ,N,3.45,3.45,3.45,3.45,3.45,3.3,59037,203677.65,3.45,0.7,52,INE106I01010,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.686Z,2021-10-21T12:00:36.686Z,0,3.45,21-Oct-2021
3,6172a8042dc18f00080fe720,ANKITMETAL,EQ,N,3.6,3.3,3.6,3.6,3.6,3.45,1788758,6294839.45,3.6,0.7,2095,INE106I01010,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.373Z,2021-10-22T12:01:08.373Z,0,3.52,22-Oct-2021
4,61769c5fdb443b0008c8eab0,ANKITMETAL,EQ,N,3.75,3.45,3.75,3.75,3.75,3.6,501825,1864844.5,3.75,0.8,527,INE106I01010,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.333Z,2021-10-25T12:00:31.333Z,0,3.72,25-Oct-2021
5,6177ee022ed3fb00087df086,ANKITMETAL,EQ,N,3.9,3.9,3.9,3.9,3.9,3.75,72121,281271.9,3.9,0.85,65,INE106I01010,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.043Z,2021-10-26T12:01:06.043Z,0,3.9,26-Oct-2021
6,61793f8a7220a800093c72a6,ANKITMETAL,EQ,N,4.05,4.05,4.05,4.05,4.05,3.9,19569,79254.45,4.05,0.9,36,INE106I01010,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:14.316Z,2021-10-27T12:01:14.316Z,0,4.05,27-Oct-2021
7,617a90e6b698860008b70d5f,ANKITMETAL,EQ,N,4.25,4.25,4.25,4.25,4.25,4.05,287763,1222992.75,4.25,0.9,98,INE106I01010,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.422Z,2021-10-28T12:00:38.422Z,0,4.25,28-Oct-2021
8,6165790160745c000893766e,ANKITMETAL,EQ,N,2.7,2.65,2.7,2.7,2.7,2.6,123391,332620.6,2.7,0.45,170,INE106I01010,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:05.108Z,2021-10-12T12:01:05.108Z,0,2.7,12-Oct-2021
9,6166ca6773e7b00008259052,ANKITMETAL,EQ,N,2.8,2.8,2.8,2.8,2.8,2.7,199198,557754.4,2.8,0.5,226,INE106I01010,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:39.209Z,2021-10-13T12:00:39.209Z,0,2.8,13-Oct-2021
