,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3822137b10008e7345c,DGCONTENT,EQ,N,12.15,11.45,12.1,11.8,11.8,11.85,33974,404987.9,17.25,6.85,94,INE03JI01017,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.144Z,2021-10-19T12:01:06.144Z,0,11.92,19-Oct-2021
1,61700beeffea140009a3a19d,DGCONTENT,EQ,N,12.25,11.35,11.8,11.85,12.0,11.8,22828,270464.3,17.25,6.85,59,INE03JI01017,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.662Z,2021-10-20T12:30:38.662Z,0,11.85,20-Oct-2021
2,61715665facf5c0008bb1d0b,DGCONTENT,EQ,N,12.2,11.55,12.0,11.7,11.7,11.85,35684,422336.65,17.25,6.85,73,INE03JI01017,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.312Z,2021-10-21T12:00:37.312Z,0,11.84,21-Oct-2021
3,6172a8072dc18f00080fea10,DGCONTENT,EQ,N,12.25,11.15,11.4,11.15,11.15,11.7,195639,2291664.2,17.25,6.85,343,INE03JI01017,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:11.563Z,2021-10-22T12:01:11.563Z,0,11.71,22-Oct-2021
4,61769c5fdb443b0008c8ec09,DGCONTENT,EQ,N,11.7,10.65,11.4,11.7,11.7,11.15,126708,1419556.95,17.25,6.85,197,INE03JI01017,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.956Z,2021-10-25T12:00:31.956Z,0,11.2,25-Oct-2021
5,6177ee022ed3fb00087df1db,DGCONTENT,EQ,N,12.25,12.25,12.25,12.25,12.25,11.7,4186,51278.5,17.25,6.85,24,INE03JI01017,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.901Z,2021-10-26T12:01:06.901Z,0,12.25,26-Oct-2021
6,61793f8b7220a800093c7545,DGCONTENT,EQ,N,12.85,12.85,12.85,12.85,12.85,12.25,23840,306344.0,17.25,6.85,40,INE03JI01017,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.305Z,2021-10-27T12:01:15.305Z,0,12.85,27-Oct-2021
7,617a90e6b698860008b70eb6,DGCONTENT,EQ,N,13.45,13.45,13.45,13.45,13.45,12.85,13759,185058.55,17.25,6.85,23,INE03JI01017,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.983Z,2021-10-28T12:00:38.983Z,0,13.45,28-Oct-2021
8,6165790260745c0008937913,DGCONTENT,EQ,N,13.4,12.6,12.6,13.1,12.6,13.05,20269,262711.2,17.25,5.4,99,INE03JI01017,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:06.176Z,2021-10-12T12:01:06.176Z,0,12.96,12-Oct-2021
9,6166ca6873e7b0000825930a,DGCONTENT,EQ,N,13.7,12.45,13.4,12.9,12.9,13.1,27243,360739.5,17.25,5.7,159,INE03JI01017,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:40.479Z,2021-10-13T12:00:40.479Z,0,13.24,13-Oct-2021
10,61681c0203a7b2000873e58d,DGCONTENT,EQ,N,13.5,12.3,12.45,12.4,12.3,12.9,53942,680395.0,17.25,6.85,161,INE03JI01017,2021-10-14,2021-10-13T18:30:00.000Z,2021-10-14T12:01:06.402Z,2021-10-14T12:01:06.402Z,0,12.61,14-Oct-2021
