,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3812137b10008e7340c,ICICINIFTY,EQ,N,200.0,196.15,200.0,197.24,197.18,197.89,109990,21797090.38,231.3,109.5,4285,INF109K012R6,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.006Z,2021-10-19T12:01:06.006Z,0,198.17,19-Oct-2021
1,61700beeffea140009a3a146,ICICINIFTY,EQ,N,209.1,189.4,209.1,196.17,196.25,197.24,64035,12594625.97,231.3,109.5,4299,INF109K012R6,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.489Z,2021-10-20T12:30:38.489Z,0,196.68,20-Oct-2021
2,61715665facf5c0008bb1cb3,ICICINIFTY,EQ,N,197.63,193.16,197.63,194.93,195.15,196.17,768343,148742866.83,231.3,109.5,6855,INF109K012R6,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.180Z,2021-10-21T12:00:37.180Z,0,193.59,21-Oct-2021
3,6172a8072dc18f00080fe9b0,ICICINIFTY,EQ,N,206.6,191.6,206.6,194.47,194.53,194.93,108705,21216598.24,231.3,109.5,4472,INF109K012R6,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:11.052Z,2021-10-22T12:01:11.052Z,0,195.18,22-Oct-2021
4,61769c5fdb443b0008c8ebb9,ICICINIFTY,EQ,N,212.0,182.8,212.0,194.62,194.5,194.47,107819,20964165.86,231.3,110.0,8253,INF109K012R6,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.812Z,2021-10-25T12:00:31.812Z,0,194.44,25-Oct-2021
5,6177ee022ed3fb00087df184,ICICINIFTY,EQ,N,223.8,193.1,223.8,196.59,196.81,194.62,195414,38260822.5,231.3,110.0,3650,INF109K012R6,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.758Z,2021-10-26T12:01:06.758Z,0,195.79,26-Oct-2021
6,61793f8b7220a800093c74a2,ICICINIFTY,EQ,N,214.3,195.05,214.3,195.51,195.4,196.59,69170,13570716.35,231.3,110.0,3837,INF109K012R6,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.060Z,2021-10-27T12:01:15.060Z,0,196.19,27-Oct-2021
7,617a90e6b698860008b70e5e,ICICINIFTY,EQ,N,213.1,191.3,213.1,191.88,191.93,195.51,231350,44567775.41,231.3,110.0,4873,INF109K012R6,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.838Z,2021-10-28T12:00:38.838Z,0,192.64,28-Oct-2021
8,6139f76a9241480008a1acdb,ICICINIFTY,EQ,N,187.2,183.2,187.2,186.0,186.0,186.16,136810,25431358.84,210.9,102.7,3930,INF109K012R6,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.503Z,2021-09-09T12:00:42.503Z,0,185.89,09-Sep-2021
9,613f3d5e66f15f0008394afa,ICICINIFTY,EQ,N,187.45,184.8,187.45,186.05,186.2,186.0,110290,20512515.06,210.9,102.7,10326,INF109K012R6,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.747Z,2021-09-13T12:00:30.747Z,0,185.99,13-Sep-2021
