,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3802137b10008e73243,JUBLINDS,EQ,N,534.35,502.0,529.0,504.75,504.9,523.25,32708,16901588.45,593.3,125.55,2300,INE645L01011,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.550Z,2021-10-19T12:01:04.550Z,0,516.74,19-Oct-2021
1,61700becffea140009a39d54,JUBLINDS,EQ,N,518.5,479.55,518.5,492.75,495.5,504.75,40756,20370539.9,593.3,125.55,2454,INE645L01011,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.749Z,2021-10-20T12:30:36.749Z,0,499.82,20-Oct-2021
2,61715664facf5c0008bb1ac6,JUBLINDS,EQ,N,507.7,485.1,502.0,489.35,490.9,492.75,16451,8100386.25,593.3,125.55,1198,INE645L01011,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.279Z,2021-10-21T12:00:36.279Z,0,492.39,21-Oct-2021
3,6172a8032dc18f00080fe567,JUBLINDS,EQ,N,513.8,513.8,513.8,513.8,513.8,489.35,8473,4353427.4,593.3,125.55,133,INE645L01011,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:07.485Z,2021-10-22T12:01:07.485Z,0,513.8,22-Oct-2021
4,61769c5edb443b0008c8e9c8,JUBLINDS,EQ,N,539.45,519.05,539.45,539.45,539.45,513.8,170223,91573031.05,593.3,125.55,1037,INE645L01011,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.922Z,2021-10-25T12:00:30.922Z,0,537.96,25-Oct-2021
5,6177ee012ed3fb00087defa4,JUBLINDS,EQ,N,566.4,547.95,560.0,566.4,566.4,539.45,98573,55415040.55,593.3,125.55,1472,INE645L01011,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.640Z,2021-10-26T12:01:05.640Z,0,562.17,26-Oct-2021
6,61793f897220a800093c70d8,JUBLINDS,EQ,N,594.7,552.6,588.0,594.7,594.7,566.4,211938,123246058.7,594.7,125.55,9443,INE645L01011,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:13.232Z,2021-10-27T12:01:13.232Z,0,581.52,27-Oct-2021
7,617a90e5b698860008b70c6d,JUBLINDS,EQ,N,619.0,568.0,619.0,575.3,572.0,594.7,138224,82307699.65,619.0,125.55,9007,INE645L01011,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.969Z,2021-10-28T12:00:37.969Z,0,595.47,28-Oct-2021
8,6139f7699241480008a1ab13,JUBLINDS,EQ,N,520.0,510.15,513.95,511.4,512.0,512.75,14369,7379159.35,593.3,123.8,623,INE645L01011,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.806Z,2021-09-09T12:00:41.806Z,0,513.55,09-Sep-2021
9,613f3d5d66f15f000839491f,JUBLINDS,EQ,N,526.15,505.0,505.0,513.85,512.0,511.4,27254,14111289.25,593.3,123.8,1129,INE645L01011,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.991Z,2021-09-13T12:00:29.991Z,0,517.77,13-Sep-2021
10,61408f028b051b0009545350,JUBLINDS,EQ,N,524.0,511.95,519.4,514.65,514.0,513.85,36531,18899921.5,593.3,123.8,1466,INE645L01011,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:06.908Z,2021-09-14T12:01:06.908Z,0,517.37,14-Sep-2021
