,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb3802137b10008e73162,HNGSNGBEES,EQ,N,325.0,322.4,323.0,324.7,324.9,323.22,3807,1231959.2,398.0,301.01,164,INF204KB19I1,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.165Z,2021-10-19T12:01:04.165Z,0,323.6,19-Oct-2021,
1,61700beeffea140009a3a0a4,HNGSNGBEES,EQ,N,329.99,320.1,329.99,324.77,323.4,324.7,5984,1939030.35,398.0,301.01,317,INF204KB19I1,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.220Z,2021-10-20T12:30:38.220Z,0,324.04,20-Oct-2021,
2,61715663facf5c0008bb19c7,HNGSNGBEES,EQ,N,329.25,323.05,328.9,324.08,324.0,324.77,4175,1359995.32,398.0,301.01,200,INF204KB19I1,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:35.749Z,2021-10-21T12:00:35.749Z,0,325.75,21-Oct-2021,
3,6172a8062dc18f00080fe902,HNGSNGBEES,EQ,N,327.5,323.0,324.5,324.88,325.0,324.08,2207,717169.02,398.0,301.01,125,INF204KB19I1,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:10.221Z,2021-10-22T12:01:10.221Z,0,324.95,22-Oct-2021,
4,61769c5edb443b0008c8e8ab,HNGSNGBEES,EQ,N,328.99,321.2,328.99,324.04,324.0,324.88,1288,416934.74,398.0,303.13,142,INF204KB19I1,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.244Z,2021-10-25T12:00:30.244Z,0,323.71,25-Oct-2021,
5,6177ee012ed3fb00087deea8,HNGSNGBEES,EQ,N,324.5,320.0,320.0,324.4,323.91,324.04,4913,1583194.74,398.0,303.13,248,INF204KB19I1,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.142Z,2021-10-26T12:01:05.142Z,0,322.25,26-Oct-2021,
6,61793f887220a800093c6ee0,HNGSNGBEES,EQ,N,327.0,320.0,326.12,324.92,325.0,324.4,3527,1143069.77,398.0,303.13,137,INF204KB19I1,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:12.393Z,2021-10-27T12:01:12.393Z,0,324.09,27-Oct-2021,
7,617a90e5b698860008b70b5b,HNGSNGBEES,EQ,N,325.1,320.1,325.1,321.84,320.5,324.92,1834,590979.26,398.0,303.13,144,INF204KB19I1,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.484Z,2021-10-28T12:00:37.484Z,0,322.24,28-Oct-2021,
8,6139f7699241480008a1aa2b,HNGSNGBEES,EQ,N,333.99,329.0,333.99,330.7,330.8,329.67,1704,563391.85,398.0,269.1,152,INF204KB19I1,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.273Z,2021-09-09T12:00:41.273Z,0,330.63,09-Sep-2021,
9,613f3d5d66f15f0008394824,HNGSNGBEES,EQ,N,343.98,329.0,333.99,330.19,330.65,330.7,2648,880812.39,398.0,269.1,311,INF204KB19I1,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.576Z,2021-09-13T12:00:29.576Z,0,332.63,13-Sep-2021,
10,61408f028b051b0009545266,HNGSNGBEES,EQ,N,332.7,327.03,332.2,329.73,329.6,330.19,5977,1970733.41,398.0,269.1,240,INF204KB19I1,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:06.498Z,2021-09-14T12:01:06.498Z,0,329.72,14-Sep-2021,
11,6141e06552f3510008866f52,HNGSNGBEES,EQ,N,333.99,322.01,331.4,325.68,325.88,329.73,7657,2496466.54,398.0,269.1,366,INF204KB19I1,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:37.198Z,2021-09-15T12:00:37.198Z,0,326.04,15-Sep-2021,
12,614331dd4189570008859c0c,HNGSNGBEES,EQ,N,329.0,317.55,329.0,326.84,327.0,325.68,7921,2551754.57,398.0,269.1,484,INF204KB19I1,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:29.708Z,2021-09-16T12:00:29.708Z,0,322.15,16-Sep-2021,
13,614483807f66a40008755592,HNGSNGBEES,EQ,N,351.84,316.95,351.84,319.55,320.0,326.84,12129,3877070.6,398.0,269.1,651,INF204KB19I1,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:04.388Z,2021-09-17T12:01:04.388Z,0,319.65,17-Sep-2021,
14,614877e5e0fcf60008e51567,HNGSNGBEES,EQ,N,319.99,305.0,319.99,309.29,309.15,319.55,31748,9827149.64,398.0,269.1,1305,INF204KB19I1,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:37.120Z,2021-09-20T12:00:37.120Z,0,309.54,20-Sep-2021,
15,6149c980bf6def0009839f2d,HNGSNGBEES,EQ,N,325.9,307.95,313.99,319.29,320.0,309.29,31601,10030836.53,398.0,269.1,1394,INF204KB19I1,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:04.392Z,2021-09-21T12:01:04.392Z,0,317.42,21-Sep-2021,
16,614b1b01f6172a0008df475b,HNGSNGBEES,EQ,N,324.99,310.1,324.61,316.08,316.41,319.29,10792,3399871.22,398.0,269.1,315,INF204KB19I1,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:05.428Z,2021-09-22T12:01:05.428Z,0,315.04,22-Sep-2021,
17,614c6c66a3bb370008f10604,HNGSNGBEES,EQ,N,324.0,313.5,317.83,317.24,318.49,316.08,7559,2405168.26,398.0,269.1,438,INF204KB19I1,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:38.460Z,2021-09-23T12:00:38.460Z,0,318.19,23-Sep-2021,
18,614dbde485b9910009314a7e,HNGSNGBEES,EQ,N,321.99,313.0,321.99,315.46,315.5,317.24,4557,1441738.89,398.0,269.1,235,INF204KB19I1,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:36.657Z,2021-09-24T12:00:36.657Z,0,316.38,24-Sep-2021,
19,6151b281c3f15b0008afe928,HNGSNGBEES,EQ,N,321.99,305.04,321.99,315.67,316.39,315.46,12221,3816796.76,398.0,269.1,627,INF204KB19I1,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:05.655Z,2021-09-27T12:01:05.655Z,0,312.31,27-Sep-2021,
20,615304074a501f0008b25bfb,HNGSNGBEES,EQ,N,321.99,314.24,321.0,316.78,317.0,315.67,3010,955180.71,398.0,269.1,205,INF204KB19I1,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:11.985Z,2021-09-28T12:01:11.985Z,0,317.34,28-Sep-2021,
21,615455824a501f0008e4d151,HNGSNGBEES,EQ,N,324.0,311.0,316.8,319.02,322.2,316.78,2798,889359.01,398.0,269.1,151,INF204KB19I1,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:06.888Z,2021-09-29T12:01:06.888Z,0,317.86,29-Sep-2021,
22,6155a70059568200081766bb,HNGSNGBEES,EQ,N,320.3,315.6,320.25,316.32,316.5,319.02,3815,1209175.52,398.0,269.1,246,INF204KB19I1,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:04.893Z,2021-09-30T12:01:04.893Z,0,316.95,30-Sep-2021,
23,6156f85d00c38500086c3027,HNGSNGBEES,EQ,N,319.99,312.1,319.99,317.45,317.9,316.32,1321,419006.81,398.0,269.1,149,INF204KB19I1,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:29.839Z,2021-10-01T12:00:29.839Z,0,317.19,01-Oct-2021,
24,615aed0000c38500088dfcae,HNGSNGBEES,EQ,N,319.96,309.0,319.96,312.14,311.77,317.45,18498,5765399.65,398.0,269.1,752,INF204KB19I1,2021-10-04,2021-10-03T18:30:00.000Z,2021-10-04T12:01:04.892Z,2021-10-04T12:01:04.892Z,0,311.68,04-Oct-2021,
25,615c3e681728530008f0b2e4,HNGSNGBEES,EQ,N,314.97,312.0,312.3,313.01,314.0,312.14,5537,1733629.43,398.0,269.1,245,INF204KB19I1,2021-10-05,2021-10-04T18:30:00.000Z,2021-10-05T12:00:40.854Z,2021-10-05T12:00:40.854Z,0,313.1,05-Oct-2021,
26,615d8fe37c2c3b0008a0005c,HNGSNGBEES,EQ,N,315.99,311.0,315.99,311.63,312.1,313.01,7810,2440311.33,398.0,269.1,261,INF204KB19I1,2021-10-06,2021-10-05T18:30:00.000Z,2021-10-06T12:00:35.242Z,2021-10-06T12:00:35.242Z,0,312.46,06-Oct-2021,
27,615ee162c7aa98000897819a,HNGSNGBEES,EQ,N,316.9,312.1,312.8,315.23,316.9,311.63,3965,1246174.97,398.0,269.1,230,INF204KB19I1,2021-10-07,2021-10-06T18:30:00.000Z,2021-10-07T12:00:34.982Z,2021-10-07T12:00:34.982Z,0,314.29,07-Oct-2021,
28,6160330131c1ce0008cb0735,HNGSNGBEES,EQ,N,324.5,313.4,315.23,319.7,321.0,315.23,9630,3067376.6,398.0,269.1,371,INF204KB19I1,2021-10-08,2021-10-07T18:30:00.000Z,2021-10-08T12:01:05.372Z,2021-10-08T12:01:05.372Z,0,318.52,08-Oct-2021,
29,61644a8f1ffdf40008ba4280,HNGSNGBEES,EQ,N,327.0,318.02,323.7,321.77,321.1,319.7,7049,2267766.34,398.0,269.1,347,INF204KB19I1,2021-10-11,2021-10-10T18:30:00.000Z,2021-10-11T14:30:39.193Z,2021-10-11T14:30:39.193Z,0,321.71,11-Oct-2021,
30,6165790160745c0008937817,HNGSNGBEES,EQ,N,327.0,312.2,324.89,320.51,318.01,321.77,9200,2949848.53,398.0,269.1,345,INF204KB19I1,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:05.786Z,2021-10-12T12:01:05.786Z,0,320.64,12-Oct-2021,
31,6166ca6873e7b0000825920c,HNGSNGBEES,EQ,N,327.85,320.52,321.0,322.17,322.0,320.51,7182,2336105.83,398.0,269.1,283,INF204KB19I1,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:40.104Z,2021-10-13T12:00:40.104Z,0,325.27,13-Oct-2021,
32,61681c0003a7b2000873e213,HNGSNGBEES,EQ,N,327.48,318.11,327.48,322.63,322.95,322.17,1887,609871.7,398.0,269.1,209,INF204KB19I1,2021-10-14,2021-10-13T18:30:00.000Z,2021-10-14T12:01:04.707Z,2021-10-14T12:01:04.707Z,0,323.2,14-Oct-2021,
33,616d61e481039a0008f767a2,HNGSNGBEES,EQ,N,327.99,316.95,327.99,323.22,323.0,322.63,1798,581108.42,398.0,301.01,243,INF204KB19I1,2021-10-18,2021-10-17T18:30:00.000Z,2021-10-18T12:00:36.893Z,2021-10-18T12:00:36.893Z,0,323.2,18-Oct-2021,
34,616eb3802137b10008e73162,HNGSNGBEES,EQ,N,325.0,322.4,323.0,324.7,324.9,323.22,3807,1231959.2,398.0,301.01,164,INF204KB19I1,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.165Z,2021-10-19T12:01:04.165Z,0,323.6,19-Oct-2021,
35,6107de804c6c270008f21b05,HNGSNGBEES,EQ,N,338.0,321.0,321.0,334.27,334.81,331.96,3729,1243343.91,398.0,269.1,331,INF204KB19I1,2021-08-02,2021-08-01T18:30:00.000Z,2021-08-02T12:01:04.864Z,2021-08-02T12:01:04.864Z,0,333.43,02-Aug-2021,
36,61092fe4ddfad700096fdc0c,HNGSNGBEES,EQ,N,338.99,330.0,338.98,331.18,331.0,334.27,4074,1353566.06,398.0,269.1,352,INF204KB19I1,2021-08-03,2021-08-02T18:30:00.000Z,2021-08-03T12:00:36.193Z,2021-08-03T12:00:36.193Z,0,332.24,03-Aug-2021,
37,610a815eddfad7000999911a,HNGSNGBEES,EQ,N,336.98,332.58,333.8,335.2,335.8,331.18,2915,978439.58,398.0,269.1,163,INF204KB19I1,2021-08-04,2021-08-03T18:30:00.000Z,2021-08-04T12:00:30.814Z,2021-08-04T12:00:30.814Z,0,335.66,04-Aug-2021,
38,610bd302c5cd9d0008592560,HNGSNGBEES,EQ,N,338.0,331.04,338.0,334.15,335.0,335.2,1700,568537.5,398.0,269.1,189,INF204KB19I1,2021-08-05,2021-08-04T18:30:00.000Z,2021-08-05T12:01:06.221Z,2021-08-05T12:01:06.221Z,0,334.43,05-Aug-2021,
39,610d24641ad12f0009efab9d,HNGSNGBEES,EQ,N,336.3,332.12,334.7,334.7,335.0,334.15,2218,742565.48,398.0,269.1,162,INF204KB19I1,2021-08-06,2021-08-05T18:30:00.000Z,2021-08-06T12:00:36.102Z,2021-08-06T12:00:36.102Z,0,334.79,06-Aug-2021,
40,611118e34df23100084eabbf,HNGSNGBEES,EQ,N,339.8,330.5,339.8,331.13,330.5,334.7,3204,1065971.49,398.0,269.1,239,INF204KB19I1,2021-08-09,2021-08-08T18:30:00.000Z,2021-08-09T12:00:35.471Z,2021-08-09T12:00:35.471Z,0,332.7,09-Aug-2021,
41,61126a65cce4c4000859321c,HNGSNGBEES,EQ,N,335.88,330.0,334.6,332.27,332.8,331.13,1958,651005.21,398.0,269.1,150,INF204KB19I1,2021-08-10,2021-08-09T18:30:00.000Z,2021-08-10T12:00:37.197Z,2021-08-10T12:00:37.197Z,0,332.48,10-Aug-2021,
42,6113bbdd3759be00081123a5,HNGSNGBEES,EQ,N,333.79,324.0,333.79,333.5,333.5,332.27,1028,341357.08,398.0,269.1,122,INF204KB19I1,2021-08-11,2021-08-10T18:30:00.000Z,2021-08-11T12:00:29.594Z,2021-08-11T12:00:29.594Z,0,332.06,11-Aug-2021,
43,61150d63ea5aa20008b5ef87,HNGSNGBEES,EQ,N,334.46,315.0,315.0,330.63,330.0,333.5,1625,539847.21,398.0,269.1,132,INF204KB19I1,2021-08-12,2021-08-11T18:30:00.000Z,2021-08-12T12:00:35.762Z,2021-08-12T12:00:35.762Z,0,332.21,12-Aug-2021,
44,61165ee55fd7730008dabf7f,HNGSNGBEES,EQ,N,338.0,330.52,338.0,331.25,331.0,330.63,883,293117.78,398.0,269.1,93,INF204KB19I1,2021-08-13,2021-08-12T18:30:00.000Z,2021-08-13T12:00:37.732Z,2021-08-13T12:00:37.732Z,0,331.96,13-Aug-2021,
45,611a5363cce4c4000835c275,HNGSNGBEES,EQ,N,334.99,322.95,330.0,332.06,332.4,331.25,1482,491372.26,398.0,269.1,144,INF204KB19I1,2021-08-16,2021-08-15T18:30:00.000Z,2021-08-16T12:00:35.282Z,2021-08-16T12:00:35.282Z,0,331.56,16-Aug-2021,
46,611ba502cce4c4000862ad02,HNGSNGBEES,EQ,N,336.0,330.4,336.0,331.11,331.1,332.06,994,329538.91,398.0,269.1,88,INF204KB19I1,2021-08-17,2021-08-16T18:30:00.000Z,2021-08-17T12:01:06.578Z,2021-08-17T12:01:06.578Z,0,331.53,17-Aug-2021,
47,611cf665913015000809ba27,HNGSNGBEES,EQ,N,332.35,330.02,332.35,331.28,331.5,331.11,276,91508.13,398.0,269.1,68,INF204KB19I1,2021-08-18,2021-08-17T18:30:00.000Z,2021-08-18T12:00:37.322Z,2021-08-18T12:00:37.322Z,0,331.55,18-Aug-2021,
48,611f9963d448d000082ac0c1,HNGSNGBEES,EQ,N,337.95,317.0,336.0,320.19,323.92,331.28,10783,3452612.66,398.0,269.1,452,INF204KB19I1,2021-08-20,2021-08-19T18:30:00.000Z,2021-08-20T12:00:35.669Z,2021-08-20T12:00:35.669Z,0,320.19,20-Aug-2021,
49,61238de38095fa0008ef26ab,HNGSNGBEES,EQ,N,331.0,314.95,329.98,326.71,328.99,320.19,4075,1314911.58,398.0,269.1,292,INF204KB19I1,2021-08-23,2021-08-22T18:30:00.000Z,2021-08-23T12:00:35.435Z,2021-08-23T12:00:35.435Z,0,322.68,23-Aug-2021,
50,6124df81a939250008519b0d,HNGSNGBEES,EQ,N,329.7,324.0,325.0,326.84,328.2,326.71,1327,433172.51,398.0,269.1,173,INF204KB19I1,2021-08-24,2021-08-23T18:30:00.000Z,2021-08-24T12:01:05.193Z,2021-08-24T12:01:05.193Z,0,326.43,24-Aug-2021,
51,612630dd2596f30008058aae,HNGSNGBEES,EQ,N,329.6,327.2,327.99,329.01,329.0,326.84,3941,1295715.47,398.0,269.1,100,INF204KB19I1,2021-08-25,2021-08-24T18:30:00.000Z,2021-08-25T12:00:29.466Z,2021-08-25T12:00:29.466Z,0,328.78,25-Aug-2021,
52,612782682596f300080593e8,HNGSNGBEES,EQ,N,336.55,327.0,333.0,328.09,329.15,329.01,10530,3483929.81,398.0,269.1,348,INF204KB19I1,2021-08-26,2021-08-25T18:30:00.000Z,2021-08-26T12:00:40.123Z,2021-08-26T12:00:40.123Z,0,330.86,26-Aug-2021,
53,6128d40091221d0009d5ad9d,HNGSNGBEES,EQ,N,330.3,326.0,328.6,328.37,326.95,328.09,783,257842.58,398.0,269.1,105,INF204KB19I1,2021-08-27,2021-08-26T18:30:00.000Z,2021-08-27T12:01:04.556Z,2021-08-27T12:01:04.556Z,0,329.3,27-Aug-2021,
54,612cc867f99d720008a94ed5,HNGSNGBEES,EQ,N,335.4,325.01,329.5,326.38,325.9,328.37,3074,1011850.5,398.0,269.1,309,INF204KB19I1,2021-08-30,2021-08-29T18:30:00.000Z,2021-08-30T12:00:39.020Z,2021-08-30T12:00:39.020Z,0,329.16,30-Aug-2021,
55,612e19dfeb0c130008138951,HNGSNGBEES,EQ,N,332.96,321.01,327.99,330.35,332.96,326.38,1455,477204.46,398.0,269.1,156,INF204KB19I1,2021-08-31,2021-08-30T18:30:00.000Z,2021-08-31T12:00:31.536Z,2021-08-31T12:00:31.536Z,0,327.98,31-Aug-2021,
56,612f6b64fca57e0008dc54c9,HNGSNGBEES,EQ,N,334.0,329.5,333.99,332.65,333.0,330.35,3059,1017920.91,398.0,269.1,219,INF204KB19I1,2021-09-01,2021-08-31T18:30:00.000Z,2021-09-01T12:00:36.324Z,2021-09-01T12:00:36.324Z,0,332.76,01-Sep-2021,
57,6130bcdfadef1200085047d4,HNGSNGBEES,EQ,N,335.99,331.1,335.99,334.08,334.5,332.65,1339,446919.42,398.0,269.1,175,INF204KB19I1,2021-09-02,2021-09-01T18:30:00.000Z,2021-09-02T12:00:31.441Z,2021-09-02T12:00:31.441Z,0,333.77,02-Sep-2021,
58,61320e814f4d7600089d9104,HNGSNGBEES,EQ,N,334.48,326.01,332.2,329.57,329.0,334.08,3810,1256240.24,398.0,269.1,306,INF204KB19I1,2021-09-03,2021-09-02T18:30:00.000Z,2021-09-03T12:01:05.039Z,2021-09-03T12:01:05.039Z,0,329.72,03-Sep-2021,
59,613602e466f15f00089e93e3,HNGSNGBEES,EQ,N,334.99,330.0,334.99,331.76,331.97,329.57,3312,1098058.05,398.0,269.1,160,INF204KB19I1,2021-09-06,2021-09-05T18:30:00.000Z,2021-09-06T12:00:36.912Z,2021-09-06T12:00:36.912Z,0,331.54,06-Sep-2021,
60,61375480eb333d0008c0f10e,HNGSNGBEES,EQ,N,337.98,331.8,337.98,334.97,335.0,331.76,2673,893650.48,398.0,269.1,117,INF204KB19I1,2021-09-07,2021-09-06T18:30:00.000Z,2021-09-07T12:01:04.329Z,2021-09-07T12:01:04.329Z,0,334.32,07-Sep-2021,
