,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37f2137b10008e7302f,BALPHARMA,EQ,N,105.4,101.0,105.4,101.5,101.25,103.7,72763,7445515.75,137.7,49.55,3168,INE083D01012,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:03.625Z,2021-10-19T12:01:03.625Z,0,102.33,19-Oct-2021,
1,61700becffea140009a39d03,BALPHARMA,EQ,N,101.5,95.3,101.5,98.8,99.4,101.5,107838,10528294.6,137.7,49.55,3355,INE083D01012,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.592Z,2021-10-20T12:30:36.592Z,0,97.63,20-Oct-2021,
2,61715662facf5c0008bb185e,BALPHARMA,EQ,N,101.95,97.35,101.95,99.0,100.0,98.8,25596,2519424.05,137.7,49.55,1356,INE083D01012,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.978Z,2021-10-21T12:00:34.978Z,0,98.43,21-Oct-2021,
3,6172a8032dc18f00080fe50c,BALPHARMA,EQ,N,101.5,97.1,101.5,98.25,98.0,99.0,24557,2425402.4,137.7,49.55,823,INE083D01012,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:07.344Z,2021-10-22T12:01:07.344Z,0,98.77,22-Oct-2021,
4,61769c5ddb443b0008c8e731,BALPHARMA,EQ,N,99.75,93.05,98.25,96.15,96.4,98.25,31801,3058765.75,137.7,49.55,1240,INE083D01012,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:29.569Z,2021-10-25T12:00:29.569Z,0,96.18,25-Oct-2021,
5,6177ee002ed3fb00087ded51,BALPHARMA,EQ,N,98.9,95.5,97.35,95.8,96.15,96.15,34049,3283722.95,137.7,49.55,1412,INE083D01012,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:04.552Z,2021-10-26T12:01:04.552Z,0,96.44,26-Oct-2021,
6,61793f867220a800093c6c34,BALPHARMA,EQ,N,102.0,95.5,95.5,97.95,98.55,95.8,55082,5481954.05,137.7,49.55,2816,INE083D01012,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:10.858Z,2021-10-27T12:01:10.858Z,0,99.52,27-Oct-2021,
7,617a90e4b698860008b709ee,BALPHARMA,EQ,N,100.35,96.0,98.95,96.1,96.4,97.95,25072,2434120.8,137.7,49.55,1684,INE083D01012,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:36.748Z,2021-10-28T12:00:36.748Z,0,97.09,28-Oct-2021,
8,6139f7689241480008a1a8e2,BALPHARMA,EQ,N,104.65,94.7,96.0,100.0,100.3,95.15,155719,15605472.5,137.7,41.65,2117,INE083D01012,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:40.555Z,2021-09-09T12:00:40.555Z,0,100.22,09-Sep-2021,
9,613f3d5c66f15f00083946ce,BALPHARMA,EQ,N,100.25,96.5,100.0,97.55,97.95,100.0,59925,5887920.45,137.7,41.65,1416,INE083D01012,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.006Z,2021-09-13T12:00:29.006Z,0,98.25,13-Sep-2021,
10,61408f018b051b000954511b,BALPHARMA,EQ,N,99.55,96.15,99.55,98.2,98.1,97.55,28173,2772803.7,137.7,41.65,923,INE083D01012,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:05.940Z,2021-09-14T12:01:05.940Z,0,98.42,14-Sep-2021,
11,6141e06452f3510008866df9,BALPHARMA,EQ,N,108.0,101.9,102.0,106.2,106.0,98.2,613555,65158456.4,137.7,41.65,10239,INE083D01012,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:36.618Z,2021-09-15T12:00:36.618Z,0,106.2,15-Sep-2021,
12,614331dd4189570008859abf,BALPHARMA,EQ,N,106.4,101.75,105.0,102.4,102.0,106.2,101990,10561412.85,137.7,41.65,3691,INE083D01012,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:29.103Z,2021-09-16T12:00:29.103Z,0,103.55,16-Sep-2021,"[{'symbol': 'BALPHARMA', 'series': 'EQ', 'ind': '-', 'faceVal': '10', 'subject': ' Annual General Meeting/Dividend - Re 1 Per Share', 'exDate': '16-Sep-2021', 'recDate': '-', 'bcStartDate': '18-Sep-2021', 'bcEndDate': '24-Sep-2021', 'ndStartDate': '-', 'comp': 'Bal Pharma Limited', 'isin': 'INE083D01012', 'ndEndDate': '-', 'caBroadcastDate': None}]"
13,6144837f7f66a40008755434,BALPHARMA,EQ,N,107.65,100.35,102.4,104.4,105.0,102.4,205099,21477455.0,137.7,41.65,5556,INE083D01012,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:03.826Z,2021-09-17T12:01:03.826Z,0,104.72,17-Sep-2021,
14,614877e4e0fcf60008e51407,BALPHARMA,EQ,N,104.4,101.2,103.7,102.6,102.25,104.4,50658,5216600.55,137.7,42.0,1710,INE083D01012,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:36.496Z,2021-09-20T12:00:36.496Z,0,102.98,20-Sep-2021,
15,6149c97fbf6def0009839dd8,BALPHARMA,EQ,N,112.0,101.7,102.6,106.45,106.35,102.6,778994,84331246.65,137.7,42.0,18263,INE083D01012,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:03.864Z,2021-09-21T12:01:03.864Z,0,108.26,21-Sep-2021,
16,614b1afff6172a0008df43cf,BALPHARMA,EQ,N,110.45,105.2,107.1,108.1,107.8,106.45,252817,27538276.5,137.7,42.0,6843,INE083D01012,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:03.767Z,2021-09-22T12:01:03.767Z,0,108.93,22-Sep-2021,
17,614c6c65a3bb370008f1027a,BALPHARMA,EQ,N,111.8,106.05,110.0,106.95,106.55,108.1,84255,9183631.7,137.7,42.0,3358,INE083D01012,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.056Z,2021-09-23T12:00:37.056Z,0,109.0,23-Sep-2021,
18,614dbde385b99100093146e8,BALPHARMA,EQ,N,107.55,103.0,107.55,104.3,104.65,106.95,95296,9999491.45,137.7,42.0,4118,INE083D01012,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:35.108Z,2021-09-24T12:00:35.108Z,0,104.93,24-Sep-2021,
19,6151b280c3f15b0008afe580,BALPHARMA,EQ,N,106.35,101.5,105.15,102.8,102.5,104.3,44128,4563345.55,137.7,42.6,2195,INE083D01012,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.159Z,2021-09-27T12:01:04.159Z,0,103.41,27-Sep-2021,
20,615304074a501f0008b25aa4,BALPHARMA,EQ,N,107.0,102.0,104.8,104.05,104.6,102.8,84580,8803137.35,137.7,42.6,3699,INE083D01012,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:11.424Z,2021-09-28T12:01:11.424Z,0,104.08,28-Sep-2021,
21,615455804a501f0008e4cd9b,BALPHARMA,EQ,N,104.6,102.4,103.9,103.15,103.4,104.05,37229,3850345.0,137.7,42.6,1691,INE083D01012,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:04.919Z,2021-09-29T12:01:04.919Z,0,103.42,29-Sep-2021,
22,6155a700595682000817655c,BALPHARMA,EQ,N,104.9,102.6,104.85,102.95,103.5,103.15,30742,3181224.3,137.7,42.6,1298,INE083D01012,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:04.221Z,2021-09-30T12:01:04.221Z,0,103.48,30-Sep-2021,
23,6156f85d00c38500086c2ec4,BALPHARMA,EQ,N,104.45,101.95,102.95,102.65,102.8,102.95,37342,3846421.6,137.7,42.6,1387,INE083D01012,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:29.251Z,2021-10-01T12:00:29.251Z,0,103.01,01-Oct-2021,
