,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb3812137b10008e73327,ROSSELLIND,EQ,N,167.95,160.6,165.75,162.0,162.0,164.9,85426,13989837.65,212.0,98.25,2039,INE847C01020,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.355Z,2021-10-19T12:01:05.355Z,0,163.77,19-Oct-2021,
1,61700bedffea140009a39f03,ROSSELLIND,EQ,N,164.6,155.75,162.0,157.35,159.0,162.0,81807,12993244.75,212.0,98.25,2404,INE847C01020,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.463Z,2021-10-20T12:30:37.463Z,0,158.83,20-Oct-2021,
2,61715664facf5c0008bb1bc5,ROSSELLIND,EQ,N,160.95,150.55,158.0,155.45,155.0,157.35,64267,10069135.95,212.0,98.25,1638,INE847C01020,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.722Z,2021-10-21T12:00:36.722Z,0,156.68,21-Oct-2021,
3,6172a8042dc18f00080fe735,ROSSELLIND,EQ,N,160.65,154.1,155.45,155.5,155.6,155.45,39911,6250895.2,212.0,98.25,1232,INE847C01020,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.423Z,2021-10-22T12:01:08.423Z,0,156.62,22-Oct-2021,
4,61769c5fdb443b0008c8eac7,ROSSELLIND,EQ,N,159.95,151.1,159.9,156.2,156.1,155.5,55629,8623276.6,212.0,98.25,1801,INE847C01020,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.369Z,2021-10-25T12:00:31.369Z,0,155.01,25-Oct-2021,
5,6177ee022ed3fb00087df099,ROSSELLIND,EQ,N,159.8,155.7,156.1,157.25,158.5,156.2,43845,6920179.7,212.0,98.25,1107,INE847C01020,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.074Z,2021-10-26T12:01:06.074Z,0,157.83,26-Oct-2021,
6,61793f8a7220a800093c72ca,ROSSELLIND,EQ,N,166.5,156.5,156.6,164.6,164.8,157.25,180250,29429216.7,212.0,98.25,4058,INE847C01020,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:14.370Z,2021-10-27T12:01:14.370Z,0,163.27,27-Oct-2021,
7,617a90e6b698860008b70d74,ROSSELLIND,EQ,N,166.4,157.55,166.35,159.15,159.0,164.6,56588,9156038.85,212.0,98.25,1525,INE847C01020,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.457Z,2021-10-28T12:00:38.457Z,0,161.8,28-Oct-2021,
8,6139f76a9241480008a1abfc,ROSSELLIND,EQ,N,173.3,163.55,165.8,170.45,171.0,165.15,256542,43760269.65,212.0,98.25,3682,INE847C01020,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.178Z,2021-09-09T12:00:42.178Z,0,170.58,09-Sep-2021,
9,613f3d5e66f15f0008394a04,ROSSELLIND,EQ,N,174.0,165.95,174.0,170.15,168.5,170.45,122697,20906002.5,212.0,98.25,2388,INE847C01020,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.369Z,2021-09-13T12:00:30.369Z,0,170.39,13-Sep-2021,
10,61408f038b051b0009545444,ROSSELLIND,EQ,N,172.4,165.65,171.0,166.5,167.0,170.15,88934,14990199.0,212.0,98.25,1526,INE847C01020,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:07.352Z,2021-09-14T12:01:07.352Z,0,168.55,14-Sep-2021,
11,6141e06652f3510008867130,ROSSELLIND,EQ,N,174.6,167.0,167.0,170.35,169.1,166.5,240632,41190467.35,212.0,98.25,3770,INE847C01020,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:38.033Z,2021-09-15T12:00:38.033Z,0,171.18,15-Sep-2021,
12,614331df4189570008859df2,ROSSELLIND,EQ,N,179.0,168.05,170.0,172.9,172.95,170.35,564767,98716931.8,212.0,98.25,9076,INE847C01020,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:31.166Z,2021-09-16T12:00:31.166Z,0,174.79,16-Sep-2021,
13,614483817f66a4000875577f,ROSSELLIND,EQ,N,174.7,166.85,174.0,169.3,168.25,172.9,191549,32352694.75,212.0,98.25,2754,INE847C01020,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:05.313Z,2021-09-17T12:01:05.313Z,0,168.9,17-Sep-2021,
14,614877e5e0fcf60008e51751,ROSSELLIND,EQ,N,169.7,153.85,165.4,156.65,156.1,169.3,171448,27813705.4,212.0,98.25,3333,INE847C01020,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:37.930Z,2021-09-20T12:00:37.930Z,0,162.23,20-Sep-2021,
15,6149c981bf6def000983a112,ROSSELLIND,EQ,N,159.8,154.15,158.0,158.85,159.1,156.65,135870,21300098.05,212.0,98.25,3184,INE847C01020,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:05.535Z,2021-09-21T12:01:05.535Z,0,156.77,21-Sep-2021,
16,614b1b00f6172a0008df45bb,ROSSELLIND,EQ,N,163.95,158.3,160.45,162.05,161.1,158.85,101490,16377971.1,212.0,98.25,2212,INE847C01020,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:04.560Z,2021-09-22T12:01:04.560Z,0,161.38,22-Sep-2021,
17,614c6c65a3bb370008f10465,ROSSELLIND,EQ,N,165.3,161.4,163.9,162.3,162.1,162.05,67018,10950754.1,212.0,98.25,1769,INE847C01020,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.821Z,2021-09-23T12:00:37.821Z,0,163.4,23-Sep-2021,
18,614dbde485b99100093148d9,ROSSELLIND,EQ,N,163.8,158.5,163.8,160.15,161.0,162.3,39335,6325543.5,212.0,98.25,1087,INE847C01020,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:36.015Z,2021-09-24T12:00:36.015Z,0,160.81,24-Sep-2021,
19,6151b280c3f15b0008afe779,ROSSELLIND,EQ,N,164.4,157.0,161.9,158.35,158.1,160.15,97150,15514227.5,212.0,98.25,2364,INE847C01020,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.997Z,2021-09-27T12:01:04.997Z,0,159.69,27-Sep-2021,
20,615304084a501f0008b25de3,ROSSELLIND,EQ,N,160.5,156.15,158.55,157.15,157.7,158.35,46418,7318350.95,212.0,98.25,1641,INE847C01020,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:12.749Z,2021-09-28T12:01:12.749Z,0,157.66,28-Sep-2021,
21,615455824a501f0008e4cfa3,ROSSELLIND,EQ,N,159.7,156.0,157.15,156.7,156.5,157.15,48292,7618093.95,212.0,98.25,1791,INE847C01020,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:06.156Z,2021-09-29T12:01:06.156Z,0,157.75,29-Sep-2021,
22,6155a70159568200081768a2,ROSSELLIND,EQ,N,160.0,155.0,159.25,156.75,156.15,156.7,38751,6090763.1,212.0,98.25,976,INE847C01020,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:05.797Z,2021-09-30T12:01:05.797Z,0,157.18,30-Sep-2021,
23,6156f85e00c38500086c3206,ROSSELLIND,EQ,N,158.35,155.0,155.7,155.5,155.4,156.75,63910,9996786.35,212.0,98.25,1079,INE847C01020,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:30.677Z,2021-10-01T12:00:30.677Z,0,156.42,01-Oct-2021,
24,615aed0100c38500088dfe98,ROSSELLIND,EQ,N,167.8,156.25,157.5,162.5,162.15,155.5,175284,28649658.95,212.0,98.25,3496,INE847C01020,2021-10-04,2021-10-03T18:30:00.000Z,2021-10-04T12:01:05.696Z,2021-10-04T12:01:05.696Z,0,163.45,04-Oct-2021,
