,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb3822137b10008e73485,NETFNIF100,EQ,N,219.4,191.5,195.4,192.47,192.52,193.82,2767,541083.88,219.4,116.1,159,INF204K014N5,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.211Z,2021-10-19T12:01:06.211Z,0,195.55,19-Oct-2021,
1,61700beeffea140009a3a1c6,NETFNIF100,EQ,N,194.69,189.24,194.69,190.02,190.1,192.47,7092,1348065.09,219.4,116.1,177,INF204K014N5,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.732Z,2021-10-20T12:30:38.732Z,0,190.08,20-Oct-2021,
2,61715665facf5c0008bb1d36,NETFNIF100,EQ,N,192.49,188.18,192.49,188.9,189.0,190.02,4459,844074.62,219.4,116.1,113,INF204K014N5,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.395Z,2021-10-21T12:00:37.395Z,0,189.3,21-Oct-2021,
3,6172a8072dc18f00080fea3a,NETFNIF100,EQ,N,190.49,187.23,190.0,188.04,188.0,188.9,4091,772263.11,219.4,116.1,126,INF204K014N5,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:11.930Z,2021-10-22T12:01:11.930Z,0,188.77,22-Oct-2021,
4,61769c60db443b0008c8ec35,NETFNIF100,EQ,N,194.48,186.07,189.99,188.83,188.82,188.04,2093,393732.31,219.4,116.1,177,INF204K014N5,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:32.014Z,2021-10-25T12:00:32.014Z,0,188.12,25-Oct-2021,
5,6177ee022ed3fb00087df204,NETFNIF100,EQ,N,190.99,187.82,190.99,189.99,190.0,188.83,4830,913034.22,219.4,116.1,118,INF204K014N5,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.966Z,2021-10-26T12:01:06.966Z,0,189.03,26-Oct-2021,
6,61793f8b7220a800093c7593,NETFNIF100,EQ,N,194.0,188.87,191.99,189.94,189.95,189.99,1581,301743.86,219.4,116.1,127,INF204K014N5,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.426Z,2021-10-27T12:01:15.426Z,0,190.86,27-Oct-2021,
7,617a90e7b698860008b70ee1,NETFNIF100,EQ,N,194.0,185.7,190.0,186.4,186.4,189.94,4157,784481.75,219.4,116.1,162,INF204K014N5,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:39.049Z,2021-10-28T12:00:39.049Z,0,188.71,28-Oct-2021,
8,6139f76a9241480008a1ad56,NETFNIF100,EQ,N,183.49,180.01,183.48,181.81,181.8,181.69,826,149968.84,199.2,96.05,77,INF204K014N5,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.698Z,2021-09-09T12:00:42.698Z,0,181.56,09-Sep-2021,
9,613f3d5e66f15f0008394b7a,NETFNIF100,EQ,N,183.49,180.68,183.49,182.3,182.3,181.81,1027,186951.9,199.2,96.05,76,INF204K014N5,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.958Z,2021-09-13T12:00:30.958Z,0,182.04,13-Sep-2021,
10,61408f048b051b0009545653,NETFNIF100,EQ,N,185.95,175.29,175.29,182.78,182.45,182.3,1665,304685.09,199.2,96.05,45,INF204K014N5,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:08.304Z,2021-09-14T12:01:08.304Z,0,182.99,14-Sep-2021,
11,6141e06652f351000886728c,NETFNIF100,EQ,N,184.99,181.0,184.99,183.99,183.99,182.78,3183,582920.89,199.2,96.05,74,INF204K014N5,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:38.602Z,2021-09-15T12:00:38.602Z,0,183.14,15-Sep-2021,
12,614331df4189570008859f59,NETFNIF100,EQ,N,186.0,180.95,183.6,184.95,184.95,183.99,3900,719800.74,199.2,96.05,137,INF204K014N5,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:31.902Z,2021-09-16T12:00:31.902Z,0,184.56,16-Sep-2021,
13,614483817f66a400087558e1,NETFNIF100,EQ,N,186.25,183.96,185.0,184.06,183.96,184.95,3313,613125.36,199.2,96.05,104,INF204K014N5,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:05.924Z,2021-09-17T12:01:05.924Z,0,185.07,17-Sep-2021,
14,614877e6e0fcf60008e518c5,NETFNIF100,EQ,N,184.0,182.0,184.0,182.82,182.35,184.06,2430,445374.05,199.2,96.05,107,INF204K014N5,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:38.487Z,2021-09-20T12:00:38.487Z,0,183.28,20-Sep-2021,
15,6149c982bf6def000983a272,NETFNIF100,EQ,N,183.96,179.2,179.2,181.46,181.46,182.82,4373,800150.37,199.2,96.05,75,INF204K014N5,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:06.118Z,2021-09-21T12:01:06.118Z,0,182.98,21-Sep-2021,
16,614b1b01f6172a0008df4863,NETFNIF100,EQ,N,186.87,181.49,183.49,184.4,184.4,181.46,1302,240372.02,199.2,96.05,105,INF204K014N5,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:05.908Z,2021-09-22T12:01:05.908Z,0,184.62,22-Sep-2021,
