,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb3822137b10008e73488,NETFMID150,EQ,N,124.98,120.05,124.98,121.63,120.6,123.87,155559,19109050.15,127.0,64.16,2035,INF204KB1V68,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.215Z,2021-10-19T12:01:06.215Z,0,122.84,19-Oct-2021,
1,61700beeffea140009a3a1c9,NETFMID150,EQ,N,127.0,114.0,127.0,118.73,119.02,121.63,295503,35278089.53,127.0,64.16,2672,INF204KB1V68,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.746Z,2021-10-20T12:30:38.746Z,0,119.38,20-Oct-2021,
2,61715665facf5c0008bb1d39,NETFMID150,EQ,N,123.3,116.95,123.3,117.94,119.2,118.73,179407,21159620.16,127.0,64.16,1897,INF204KB1V68,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.396Z,2021-10-21T12:00:37.396Z,0,117.94,21-Oct-2021,
3,6172a8072dc18f00080fea3e,NETFMID150,EQ,N,124.0,116.3,124.0,117.16,116.75,117.94,181984,21389014.65,127.0,64.16,1775,INF204KB1V68,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:12.009Z,2021-10-22T12:01:12.009Z,0,117.53,22-Oct-2021,
4,61769c60db443b0008c8ec38,NETFMID150,EQ,N,121.0,113.0,121.0,115.6,115.66,117.16,265195,30638227.96,127.0,64.74,2642,INF204KB1V68,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:32.020Z,2021-10-25T12:00:32.020Z,0,115.53,25-Oct-2021,
5,6177ee022ed3fb00087df207,NETFMID150,EQ,N,119.0,113.0,119.0,116.89,117.64,115.6,146996,17159250.09,127.0,64.74,1367,INF204KB1V68,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:06.957Z,2021-10-26T12:01:06.957Z,0,116.73,26-Oct-2021,
6,61793f8b7220a800093c759b,NETFMID150,EQ,N,119.45,116.01,118.88,117.26,117.52,116.89,107452,12650919.69,127.0,64.74,1096,INF204KB1V68,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.418Z,2021-10-27T12:01:15.418Z,0,117.74,27-Oct-2021,
7,617a90e7b698860008b70ee4,NETFMID150,EQ,N,120.0,114.5,120.0,115.58,115.87,117.26,431323,50200908.95,127.0,64.74,2047,INF204KB1V68,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:39.053Z,2021-10-28T12:00:39.053Z,0,116.39,28-Oct-2021,
8,6139f76a9241480008a1ad59,NETFMID150,EQ,N,112.3,110.0,111.18,111.5,111.6,110.67,195537,21811569.24,115.36,59.0,1295,INF204KB1V68,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.688Z,2021-09-09T12:00:42.688Z,0,111.55,09-Sep-2021,
9,613f3d5e66f15f0008394b7d,NETFMID150,EQ,N,118.8,109.0,112.0,112.22,112.35,111.5,71866,8012029.33,118.8,59.0,2554,INF204KB1V68,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.963Z,2021-09-13T12:00:30.963Z,0,111.49,13-Sep-2021,
10,61408f048b051b0009545656,NETFMID150,EQ,N,118.82,112.22,118.82,113.74,113.76,112.22,176988,20068457.6,118.82,59.0,1324,INF204KB1V68,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:08.308Z,2021-09-14T12:01:08.308Z,0,113.39,14-Sep-2021,
11,6141e06652f351000886728f,NETFMID150,EQ,N,116.0,113.74,114.85,114.75,114.76,113.74,152758,17513506.08,118.82,59.0,1421,INF204KB1V68,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:38.592Z,2021-09-15T12:00:38.592Z,0,114.65,15-Sep-2021,
12,614331df4189570008859f5c,NETFMID150,EQ,N,115.49,114.1,115.4,115.05,115.09,114.75,96655,11092254.85,118.82,59.0,1536,INF204KB1V68,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:31.906Z,2021-09-16T12:00:31.906Z,0,114.76,16-Sep-2021,
13,614483817f66a400087558e4,NETFMID150,EQ,N,119.0,113.02,117.0,113.75,113.75,115.05,230324,26415111.8,119.0,59.0,1973,INF204KB1V68,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:05.930Z,2021-09-17T12:01:05.930Z,0,114.69,17-Sep-2021,
14,614877e6e0fcf60008e518c8,NETFMID150,EQ,N,114.89,111.5,114.89,111.86,111.69,113.75,119497,13471129.64,119.0,59.0,2402,INF204KB1V68,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:38.494Z,2021-09-20T12:00:38.494Z,0,112.73,20-Sep-2021,
15,6149c982bf6def000983a275,NETFMID150,EQ,N,114.88,110.11,114.88,111.8,112.23,111.86,144152,16030742.89,119.0,59.0,1726,INF204KB1V68,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:06.138Z,2021-09-21T12:01:06.138Z,0,111.21,21-Sep-2021,
16,614b1b01f6172a0008df4866,NETFMID150,EQ,N,114.67,111.23,113.76,114.0,113.8,111.8,89467,10151783.54,119.0,59.0,1143,INF204KB1V68,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:05.911Z,2021-09-22T12:01:05.911Z,0,113.47,22-Sep-2021,
17,614c6c66a3bb370008f1071b,NETFMID150,EQ,N,117.55,113.11,113.11,115.34,115.33,114.0,88861,10245561.64,119.0,59.0,1396,INF204KB1V68,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:38.847Z,2021-09-23T12:00:38.847Z,0,115.3,23-Sep-2021,
18,614dbde585b9910009314b92,NETFMID150,EQ,N,116.87,110.9,116.87,114.51,114.55,115.34,316070,36103190.42,119.0,59.0,1538,INF204KB1V68,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:37.125Z,2021-09-24T12:00:37.125Z,0,114.23,24-Sep-2021,
19,6151b282c3f15b0008afea48,NETFMID150,EQ,N,118.0,113.15,116.0,114.53,114.39,114.51,105970,12128586.36,119.0,59.0,1782,INF204KB1V68,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:06.114Z,2021-09-27T12:01:06.114Z,0,114.45,27-Sep-2021,
20,615304094a501f0008b25f4d,NETFMID150,EQ,N,122.38,111.0,111.0,113.83,113.6,114.53,88425,10058088.85,122.38,59.0,1421,INF204KB1V68,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:13.316Z,2021-09-28T12:01:13.316Z,0,113.75,28-Sep-2021,
21,615455834a501f0008e4d276,NETFMID150,EQ,N,118.0,113.01,118.0,114.22,114.44,113.83,100910,11493376.69,122.38,59.0,1122,INF204KB1V68,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:07.338Z,2021-09-29T12:01:07.338Z,0,113.9,29-Sep-2021,
22,6155a7025956820008176a18,NETFMID150,EQ,N,115.95,113.99,115.95,114.71,114.9,114.22,711847,81756416.26,122.38,59.0,1651,INF204KB1V68,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:06.509Z,2021-09-30T12:01:06.509Z,0,114.85,30-Sep-2021,
23,6156f85f00c38500086c336b,NETFMID150,EQ,N,115.87,114.1,115.87,115.13,115.19,114.71,81206,9338293.77,122.38,59.0,2413,INF204KB1V68,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:31.402Z,2021-10-01T12:00:31.402Z,0,115.0,01-Oct-2021,
