,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb3802137b10008e731b6,SIS,EQ,N,498.85,477.95,498.85,486.5,486.3,495.85,179106,86906657.35,534.8,347.55,14250,INE285J01028,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.306Z,2021-10-19T12:01:04.306Z,0,485.22,19-Oct-2021,,
1,61700bedffea140009a39e8d,SIS,EQ,N,492.65,475.0,485.0,483.35,486.8,486.5,151432,73429797.35,534.8,347.55,12890,INE285J01028,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.281Z,2021-10-20T12:30:37.281Z,0,484.9,20-Oct-2021,,
2,61715663facf5c0008bb1a31,SIS,EQ,N,483.3,475.0,481.05,476.85,476.0,483.35,69817,33456984.9,534.8,347.55,6274,INE285J01028,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:35.987Z,2021-10-21T12:00:35.987Z,0,479.21,21-Oct-2021,,
3,6172a8042dc18f00080fe6be,SIS,EQ,N,484.95,468.5,475.0,474.05,475.0,476.85,101437,48064295.05,534.8,347.55,11430,INE285J01028,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.051Z,2021-10-22T12:01:08.051Z,0,473.83,22-Oct-2021,,
4,61769c5edb443b0008c8e915,SIS,EQ,N,477.8,454.3,474.05,458.4,463.15,474.05,124992,58197160.15,534.8,350.0,14952,INE285J01028,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.426Z,2021-10-25T12:00:30.426Z,0,465.61,25-Oct-2021,,
5,6177ee012ed3fb00087def0a,SIS,EQ,N,476.6,462.0,462.0,470.75,470.0,458.4,122566,57617650.55,534.8,350.0,12230,INE285J01028,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.324Z,2021-10-26T12:01:05.324Z,0,470.09,26-Oct-2021,,
6,61793f887220a800093c6f91,SIS,EQ,N,480.0,461.2,468.9,471.4,473.0,470.75,83522,39296287.25,534.8,350.0,6743,INE285J01028,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:12.705Z,2021-10-27T12:01:12.705Z,0,470.49,27-Oct-2021,,
7,617a90e5b698860008b70bc2,SIS,EQ,N,481.2,449.0,462.0,468.5,474.0,471.4,200862,93182322.65,534.8,350.0,12619,INE285J01028,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.684Z,2021-10-28T12:00:37.684Z,0,463.91,28-Oct-2021,,
8,6139f7699241480008a1aa86,SIS,EQ,N,486.5,479.6,480.0,483.6,483.0,482.7,69482,33609326.2,534.8,341.0,3916,INE285J01028,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.481Z,2021-09-09T12:00:41.481Z,0,483.71,09-Sep-2021,,
9,613f3d5d66f15f000839487b,SIS,EQ,N,494.0,480.2,483.05,484.65,485.05,483.6,1024323,495850874.75,534.8,347.05,12554,INE285J01028,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.726Z,2021-09-13T12:00:29.726Z,0,484.08,13-Sep-2021,,
10,61408f028b051b00095452bd,SIS,EQ,N,489.2,472.2,487.9,478.6,475.0,484.65,131134,63485364.95,534.8,347.05,10263,INE285J01028,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:06.631Z,2021-09-14T12:01:06.631Z,0,484.13,14-Sep-2021,,
11,6141e06552f3510008866fad,SIS,EQ,N,496.9,478.05,480.5,488.9,488.0,478.6,334630,163674921.75,534.8,347.05,13035,INE285J01028,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:37.348Z,2021-09-15T12:00:37.348Z,0,489.12,15-Sep-2021,,
12,614331dd4189570008859c69,SIS,EQ,N,494.0,481.0,487.5,482.15,482.7,488.9,120512,58425281.65,534.8,347.05,8971,INE285J01028,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:29.902Z,2021-09-16T12:00:29.902Z,0,484.81,16-Sep-2021,,
13,614483807f66a400087555ee,SIS,EQ,N,484.0,466.0,484.0,477.5,477.0,482.15,164389,78227813.65,534.8,347.05,10298,INE285J01028,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:04.545Z,2021-09-17T12:01:04.545Z,0,475.87,17-Sep-2021,,
14,614877e5e0fcf60008e515c6,SIS,EQ,N,480.0,460.9,472.5,463.0,463.75,477.5,75606,35624816.45,534.8,347.05,5715,INE285J01028,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:37.274Z,2021-09-20T12:00:37.274Z,0,471.19,20-Sep-2021,,
15,6149c980bf6def0009839f8e,SIS,EQ,N,479.0,454.5,457.0,470.1,475.7,463.0,111589,51751390.95,534.8,347.05,7408,INE285J01028,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:04.535Z,2021-09-21T12:01:04.535Z,0,463.77,21-Sep-2021,,
16,614b1b00f6172a0008df4552,SIS,EQ,N,500.8,469.1,477.0,475.45,474.45,470.1,427605,209053853.9,534.8,347.05,18190,INE285J01028,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:04.398Z,2021-09-22T12:01:04.398Z,0,488.89,22-Sep-2021,,
17,614c6c65a3bb370008f103f7,SIS,EQ,N,484.9,471.05,481.65,474.55,474.0,475.45,68990,33065291.15,534.8,347.05,3662,INE285J01028,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.667Z,2021-09-23T12:00:37.667Z,0,479.28,23-Sep-2021,,
18,614dbde385b9910009314870,SIS,EQ,N,479.0,461.3,476.0,465.5,465.45,474.55,140974,65903274.1,534.8,347.05,7032,INE285J01028,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:35.790Z,2021-09-24T12:00:35.790Z,0,467.49,24-Sep-2021,,
19,6151b280c3f15b0008afe70a,SIS,EQ,N,473.95,449.6,467.8,451.85,455.0,465.5,269771,124630137.5,534.8,347.05,12428,INE285J01028,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.829Z,2021-09-27T12:01:04.829Z,0,461.98,27-Sep-2021,,
20,615304084a501f0008b25c57,SIS,EQ,N,494.45,449.6,456.0,486.55,489.0,451.85,709090,338375425.8,534.8,347.05,24410,INE285J01028,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:12.130Z,2021-09-28T12:01:12.130Z,0,477.2,28-Sep-2021,,
21,615455814a501f0008e4cf2f,SIS,EQ,N,503.35,473.3,482.0,500.2,500.3,486.55,624194,307893558.5,534.8,347.05,18293,INE285J01028,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:05.757Z,2021-09-29T12:01:05.757Z,0,493.27,29-Sep-2021,,
22,6155a7015956820008176717,SIS,EQ,N,505.1,475.55,504.2,495.2,494.0,500.2,249254,123017101.2,534.8,347.05,10258,INE285J01028,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:05.026Z,2021-09-30T12:01:05.026Z,0,493.54,30-Sep-2021,,
