,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3802137b10008e73220,AAKASH,EQ,N,194.85,185.0,194.85,187.3,188.0,190.5,21589,4050177.75,301.0,50.6,403,INE087Z01016,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:04.491Z,2021-10-19T12:01:04.491Z,0,187.6,19-Oct-2021
1,61700becffea140009a39d2e,AAKASH,EQ,N,191.15,178.65,191.0,183.0,186.0,187.3,20526,3797196.3,301.0,50.6,407,INE087Z01016,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.677Z,2021-10-20T12:30:36.677Z,0,184.99,20-Oct-2021
2,61715664facf5c0008bb1aa0,AAKASH,EQ,N,192.15,173.85,183.0,192.15,192.15,183.0,92398,16755456.05,301.0,50.6,634,INE087Z01016,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.209Z,2021-10-21T12:00:36.209Z,0,181.34,21-Oct-2021
3,6172a8032dc18f00080fe538,AAKASH,EQ,N,199.9,192.15,197.7,196.35,198.0,192.15,17832,3502660.75,301.0,50.6,533,INE087Z01016,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:07.416Z,2021-10-22T12:01:07.416Z,0,196.43,22-Oct-2021
4,61769c5edb443b0008c8e996,AAKASH,EQ,N,198.6,186.55,194.05,186.85,186.55,196.35,9921,1868180.1,301.0,50.6,223,INE087Z01016,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:30.781Z,2021-10-25T12:00:30.781Z,0,188.31,25-Oct-2021
5,6177ee012ed3fb00087def7a,AAKASH,EQ,N,190.3,186.25,187.1,189.05,186.3,186.85,3849,727125.4,301.0,50.6,166,INE087Z01016,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.545Z,2021-10-26T12:01:05.545Z,0,188.91,26-Oct-2021
6,61793f897220a800093c707e,AAKASH,EQ,N,195.0,182.85,189.1,188.9,185.1,189.05,5571,1035487.75,301.0,50.6,196,INE087Z01016,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:13.096Z,2021-10-27T12:01:13.096Z,0,185.87,27-Oct-2021
7,617a90e5b698860008b70c41,AAKASH,EQ,N,192.75,179.5,190.7,179.8,181.0,188.9,9502,1727574.55,301.0,50.6,340,INE087Z01016,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:37.899Z,2021-10-28T12:00:37.899Z,0,181.81,28-Oct-2021
8,6139f7699241480008a1aaef,AAKASH,EQ,N,284.8,277.15,284.8,280.85,279.1,283.6,67840,18976325.65,298.75,48.35,322,INE087Z01016,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:41.723Z,2021-09-09T12:00:41.723Z,0,279.72,09-Sep-2021
9,613f3d5d66f15f00083948f6,AAKASH,EQ,N,283.9,276.0,283.9,279.9,280.85,280.85,73235,20411097.85,298.75,48.35,606,INE087Z01016,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.929Z,2021-09-13T12:00:29.929Z,0,278.71,13-Sep-2021
