,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb3812137b10008e732e1,NUVOCO,EQ,N,531.7,524.2,530.0,525.95,525.8,530.0,257763,135698770.95,577.9,485,9844,INE118D01016,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:05.203Z,2021-10-19T12:01:05.203Z,0,526.45,19-Oct-2021
1,61700beeffea140009a3a112,NUVOCO,EQ,N,526.6,504.2,525.0,520.35,520.0,525.95,793648,412417396.05,577.9,485,14539,INE118D01016,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:38.389Z,2021-10-20T12:30:38.389Z,0,519.65,20-Oct-2021
2,61715664facf5c0008bb1b7a,NUVOCO,EQ,N,525.2,515.05,519.55,519.7,519.0,520.35,161518,83920915.65,577.9,485,8046,INE118D01016,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:36.577Z,2021-10-21T12:00:36.577Z,0,519.58,21-Oct-2021
3,6172a8062dc18f00080fe97a,NUVOCO,EQ,N,522.5,506.0,522.45,508.55,510.0,519.7,147126,75397841.4,577.9,485,10262,INE118D01016,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:10.826Z,2021-10-22T12:01:10.826Z,0,512.47,22-Oct-2021
4,61769c5fdb443b0008c8ea77,NUVOCO,EQ,N,514.85,495.6,510.0,497.95,497.0,508.55,160200,80493274.3,577.9,485,10865,INE118D01016,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:31.234Z,2021-10-25T12:00:31.234Z,0,502.45,25-Oct-2021
5,6177ee012ed3fb00087df04e,NUVOCO,EQ,N,541.3,496.05,496.05,524.95,524.95,497.95,476872,249431080.2,577.9,485,22541,INE118D01016,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:05.932Z,2021-10-26T12:01:05.932Z,0,523.06,26-Oct-2021
6,61793f8a7220a800093c7236,NUVOCO,EQ,N,526.0,514.85,524.95,516.1,517.0,524.95,187396,96968247.7,577.9,485,12550,INE118D01016,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:14.056Z,2021-10-27T12:01:14.056Z,0,517.45,27-Oct-2021
7,617a90e6b698860008b70d2a,NUVOCO,EQ,N,524.35,511.25,511.25,515.75,516.35,516.1,158562,82043930.95,577.9,485,10908,INE118D01016,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:38.316Z,2021-10-28T12:00:38.316Z,0,517.42,28-Oct-2021
8,6139f76a9241480008a1abb9,NUVOCO,EQ,N,553.1,542.1,553.0,546.75,548.65,553.4,494998,270360431.15,577.9,485,12082,INE118D01016,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.084Z,2021-09-09T12:00:42.084Z,0,546.18,09-Sep-2021
9,613f3d5e66f15f00083949c2,NUVOCO,EQ,N,551.5,542.0,545.0,544.8,542.7,546.75,223610,122506013.2,577.9,485,7253,INE118D01016,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:30.279Z,2021-09-13T12:00:30.279Z,0,547.86,13-Sep-2021
