,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA,symChange
0,616eb3822137b10008e734c6,RHIM,EQ,N,368.9,361.5,368.0,365.75,366.25,364.45,129032,47088566.15,407.0,181.25,4566,INE743M01012,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:06.385Z,2021-10-19T12:01:06.385Z,0,364.94,19-Oct-2021,,
1,61700bedffea140009a39f19,RHIM,EQ,N,366.0,350.0,365.75,353.55,358.0,365.75,342723,123369761.05,407.0,181.25,3892,INE743M01012,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.515Z,2021-10-20T12:30:37.515Z,0,359.97,20-Oct-2021,,
2,61715665facf5c0008bb1d7e,RHIM,EQ,N,365.85,350.5,365.85,352.75,354.95,353.55,197402,69963757.8,407.0,181.25,3223,INE743M01012,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:37.676Z,2021-10-21T12:00:37.676Z,0,354.42,21-Oct-2021,,
3,6172a8042dc18f00080fe74a,RHIM,EQ,N,359.9,348.15,350.8,349.9,348.25,352.75,50868,17909969.55,407.0,181.25,2829,INE743M01012,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:08.451Z,2021-10-22T12:01:08.451Z,0,352.09,22-Oct-2021,,
4,61769c60db443b0008c8ec78,RHIM,EQ,N,354.7,337.2,350.0,340.9,340.0,349.9,82631,28630708.55,407.0,182.4,4296,INE743M01012,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:32.120Z,2021-10-25T12:00:32.120Z,0,346.49,25-Oct-2021,,
5,6177ee032ed3fb00087df247,RHIM,EQ,N,349.8,341.1,341.95,344.45,344.35,340.9,40463,13962150.25,407.0,182.4,3093,INE743M01012,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:07.073Z,2021-10-26T12:01:07.073Z,0,345.06,26-Oct-2021,,
6,61793f8b7220a800093c761a,RHIM,EQ,N,350.9,343.2,348.7,346.15,346.0,344.45,45761,15900948.25,407.0,182.4,3420,INE743M01012,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:15.623Z,2021-10-27T12:01:15.623Z,0,347.48,27-Oct-2021,,
7,617a90e7b698860008b70f2c,RHIM,EQ,N,346.0,340.0,342.1,340.3,342.4,346.15,34707,11840062.35,407.0,182.4,2158,INE743M01012,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:39.184Z,2021-10-28T12:00:39.184Z,0,341.14,28-Oct-2021,,
8,6139f76a9241480008a1ad95,RHIM,EQ,N,371.8,362.0,364.4,369.15,369.0,361.95,64565,23698627.35,392.5,181.25,4424,INE743M01012,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:42.785Z,2021-09-09T12:00:42.785Z,0,367.05,09-Sep-2021,,
9,613f3d5f66f15f0008394bc0,RHIM,EQ,N,394.0,365.1,369.15,387.45,388.95,369.15,397776,153247195.95,394.0,181.25,17126,INE743M01012,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:31.066Z,2021-09-13T12:00:31.066Z,0,385.26,13-Sep-2021,,
