,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37f2137b10008e7304c,RECLTD,EQ,N,166.35,156.4,166.0,157.4,157.0,165.1,6839669,1096924296.1,168.85,93.6,45468,INE020B01018,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:03.671Z,2021-10-19T12:01:03.671Z,0,160.38,19-Oct-2021,
1,61700beaffea140009a3996d,RECLTD,EQ,N,158.5,152.2,155.6,153.6,153.95,157.4,4680365,724883690.4,168.85,93.6,32015,INE020B01018,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:34.975Z,2021-10-20T12:30:34.975Z,0,154.88,20-Oct-2021,
2,61715663facf5c0008bb187e,RECLTD,EQ,N,156.5,153.2,155.1,154.6,155.7,153.6,6067144,939754865.85,168.85,93.6,27006,INE020B01018,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:35.050Z,2021-10-21T12:00:35.050Z,0,154.89,21-Oct-2021,
3,6172a8012dc18f00080fe10d,RECLTD,EQ,N,156.0,149.35,155.5,150.95,151.2,154.6,5954398,904046033.35,168.85,93.6,45352,INE020B01018,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:05.543Z,2021-10-22T12:01:05.543Z,0,151.83,22-Oct-2021,
4,61769c5ddb443b0008c8e74f,RECLTD,EQ,N,152.05,147.1,151.65,148.55,148.25,150.95,5174649,771015338.05,168.85,98.1,37337,INE020B01018,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:29.619Z,2021-10-25T12:00:29.619Z,0,149.0,25-Oct-2021,
5,6177ee002ed3fb00087ded6f,RECLTD,EQ,N,153.45,148.0,149.2,151.7,151.8,148.55,7053308,1069926739.95,168.85,98.1,36054,INE020B01018,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:04.602Z,2021-10-26T12:01:04.602Z,0,151.69,26-Oct-2021,
6,61793f867220a800093c6c71,RECLTD,EQ,N,158.5,151.85,151.95,156.15,156.0,151.7,6546448,1019915517.55,168.85,98.1,37457,INE020B01018,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:10.987Z,2021-10-27T12:01:10.987Z,0,155.8,27-Oct-2021,
7,617a90e4b698860008b70a12,RECLTD,EQ,N,156.65,148.85,156.0,150.05,150.3,156.15,4785850,729596635.1,168.85,98.1,28344,INE020B01018,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:36.799Z,2021-10-28T12:00:36.799Z,0,152.45,28-Oct-2021,
8,6139f7689241480008a1a8fd,RECLTD,EQ,N,159.75,156.2,156.2,157.3,156.9,157.55,4514012,712896418.5,167.8,91.8,59275,INE020B01018,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:40.633Z,2021-09-09T12:00:40.633Z,0,157.93,09-Sep-2021,
9,613f3d5d66f15f00083946ed,RECLTD,EQ,N,158.65,154.1,157.25,158.05,158.4,157.3,4433719,694971554.9,167.8,91.8,53450,INE020B01018,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:29.039Z,2021-09-13T12:00:29.039Z,0,156.75,13-Sep-2021,
