,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
0,616eb37d2137b10008e72cfd,BARBEQUE,EQ,N,1315.0,1119.5,1290.0,1216.55,1201.15,1273.45,193189,243209885.6,1332.25,481.85,16818,INE382M01027,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.000Z,2021-10-19T12:01:02.000Z,0,1258.92,19-Oct-2021
1,61700bebffea140009a39b78,BARBEQUE,EQ,N,1320.0,1191.0,1320.0,1227.35,1225.0,1216.55,125891,156001993.1,1332.25,481.85,12559,INE382M01027,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:35.905Z,2021-10-20T12:30:35.905Z,0,1239.18,20-Oct-2021
2,61715660facf5c0008bb1495,BARBEQUE,EQ,N,1280.0,1199.9,1235.0,1212.8,1214.85,1227.35,51587,63009401.2,1332.25,481.85,5212,INE382M01027,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:32.877Z,2021-10-21T12:00:32.877Z,0,1221.42,21-Oct-2021
3,6172a8022dc18f00080fe353,BARBEQUE,EQ,N,1269.0,1204.3,1220.0,1242.0,1220.0,1212.8,48217,59176871.7,1332.25,481.85,4184,INE382M01027,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.562Z,2021-10-22T12:01:06.562Z,0,1227.3,22-Oct-2021
4,61769c5bdb443b0008c8e357,BARBEQUE,EQ,N,1232.9,1184.25,1232.9,1220.95,1220.7,1242.0,50117,60948427.0,1332.25,481.85,5110,INE382M01027,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:27.480Z,2021-10-25T12:00:27.480Z,0,1216.12,25-Oct-2021
5,6177edfe2ed3fb00087de9b8,BARBEQUE,EQ,N,1275.0,1202.1,1212.0,1261.1,1257.65,1220.95,35889,44779156.7,1332.25,481.85,4321,INE382M01027,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:02.077Z,2021-10-26T12:01:02.077Z,0,1247.71,26-Oct-2021
6,61793f837220a800093c64c6,BARBEQUE,EQ,N,1267.4,1220.0,1267.4,1233.45,1235.0,1261.1,33565,41716408.75,1332.25,481.85,5266,INE382M01027,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:07.096Z,2021-10-27T12:01:07.096Z,0,1242.85,27-Oct-2021
7,617a90e2b698860008b70618,BARBEQUE,EQ,N,1245.95,1211.45,1240.0,1220.25,1221.0,1233.45,58243,71270675.2,1332.25,481.85,5510,INE382M01027,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:34.363Z,2021-10-28T12:00:34.363Z,0,1223.68,28-Oct-2021
8,6139f7669241480008a1a552,BARBEQUE,EQ,N,1149.0,1113.0,1132.25,1133.35,1135.0,1122.4,69325,78480082.0,1268.25,481.85,6282,INE382M01027,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:38.956Z,2021-09-09T12:00:38.956Z,0,1132.06,09-Sep-2021
9,613f3d5b66f15f0008394337,BARBEQUE,EQ,N,1142.4,1120.0,1133.35,1126.2,1130.0,1133.35,40825,46148276.15,1268.25,481.85,3797,INE382M01027,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:27.349Z,2021-09-13T12:00:27.349Z,0,1130.39,13-Sep-2021
