,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb37e2137b10008e72f04,NIFTYBEES,EQ,N,207.8,197.99,198.16,198.41,198.66,198.91,1401551,279205794.2,221.7,109.5,21772,INF204KB14I2,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:02.950Z,2021-10-19T12:01:02.950Z,0,199.21,19-Oct-2021,
1,61700becffea140009a39de3,NIFTYBEES,EQ,N,202.39,196.46,202.39,197.3,197.51,198.41,1250249,247106137.96,221.7,109.5,22532,INF204KB14I2,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.021Z,2021-10-20T12:30:37.021Z,0,197.65,20-Oct-2021,
2,61715662facf5c0008bb16e4,NIFTYBEES,EQ,N,201.44,190.05,201.44,196.08,196.4,197.3,1805437,353988017.23,221.7,109.5,26029,INF204KB14I2,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.278Z,2021-10-21T12:00:34.278Z,0,196.07,21-Oct-2021,
3,6172a8032dc18f00080fe5fd,NIFTYBEES,EQ,N,199.85,194.78,199.85,195.68,196.0,196.08,1652430,324394891.07,221.7,109.5,22209,INF204KB14I2,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:07.721Z,2021-10-22T12:01:07.721Z,0,196.31,22-Oct-2021,
4,61769c5cdb443b0008c8e5bc,NIFTYBEES,EQ,N,198.65,194.06,198.65,195.71,195.9,195.68,1765164,345178616.37,221.7,109.5,23924,INF204KB14I2,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.638Z,2021-10-25T12:00:28.638Z,0,195.55,25-Oct-2021,
5,6177edff2ed3fb00087debf6,NIFTYBEES,EQ,N,199.39,194.05,199.39,197.13,197.85,195.71,1534000,301489320.21,221.7,109.5,16053,INF204KB14I2,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:03.896Z,2021-10-26T12:01:03.896Z,0,196.54,26-Oct-2021,
6,61793f857220a800093c696e,NIFTYBEES,EQ,N,203.39,194.1,203.39,196.54,196.8,197.13,617383,121748114.85,221.7,109.5,13882,INF204KB14I2,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.498Z,2021-10-27T12:01:09.498Z,0,197.2,27-Oct-2021,
7,617a90e3b698860008b70878,NIFTYBEES,EQ,N,209.0,192.98,209.0,193.68,193.54,196.54,3088059,599686562.58,221.7,109.5,38579,INF204KB14I2,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.547Z,2021-10-28T12:00:35.547Z,0,194.2,28-Oct-2021,
8,6139f7679241480008a1a790,NIFTYBEES,EQ,N,193.39,186.05,193.39,187.42,187.5,187.14,541346,101286377.05,194.75,109.5,14365,INF204KB14I2,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:39.950Z,2021-09-09T12:00:39.950Z,0,187.1,09-Sep-2021,
9,613f3d5c66f15f0008394577,NIFTYBEES,EQ,N,188.2,186.45,188.2,187.11,187.08,187.42,1223906,228940543.74,194.75,109.5,30430,INF204KB14I2,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.447Z,2021-09-13T12:00:28.447Z,0,187.06,13-Sep-2021,
10,61408f018b051b0009544fc8,NIFTYBEES,EQ,N,214.83,180.16,214.83,187.54,187.7,187.11,738023,138530812.67,214.83,109.5,15024,INF204KB14I2,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:05.287Z,2021-09-14T12:01:05.287Z,0,187.71,14-Sep-2021,
11,6141e06352f3510008866ca3,NIFTYBEES,EQ,N,192.35,163.2,163.2,189.01,188.9,187.54,671943,126607976.34,214.83,109.5,18249,INF204KB14I2,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:35.961Z,2021-09-15T12:00:35.961Z,0,188.42,15-Sep-2021,
12,614331dc4189570008859978,NIFTYBEES,EQ,N,191.95,188.6,191.95,190.22,190.19,189.01,775593,147122169.34,214.83,109.5,16456,INF204KB14I2,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:28.520Z,2021-09-16T12:00:28.520Z,0,189.69,16-Sep-2021,
13,6144837f7f66a400087552d4,NIFTYBEES,EQ,N,195.39,173.1,173.1,189.82,189.95,190.22,1221723,232966318.14,214.83,109.5,21499,INF204KB14I2,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:03.246Z,2021-09-17T12:01:03.246Z,0,190.69,17-Sep-2021,
14,614877e3e0fcf60008e5129e,NIFTYBEES,EQ,N,190.24,187.4,187.45,187.86,187.89,189.82,1422295,268686234.91,214.83,109.5,28844,INF204KB14I2,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:35.777Z,2021-09-20T12:00:35.777Z,0,188.91,20-Sep-2021,
15,6149c97fbf6def0009839c78,NIFTYBEES,EQ,N,199.65,187.12,199.65,189.66,189.79,187.86,4120688,778337526.32,214.83,109.5,20886,INF204KB14I2,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:03.296Z,2021-09-21T12:01:03.296Z,0,188.89,21-Sep-2021,
16,614b1b00f6172a0008df44ae,NIFTYBEES,EQ,N,192.84,189.06,192.84,189.69,189.67,189.66,4307400,817475766.67,214.83,109.5,14729,INF204KB14I2,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:04.138Z,2021-09-22T12:01:04.138Z,0,189.78,22-Sep-2021,
17,614c6c65a3bb370008f10359,NIFTYBEES,EQ,N,194.4,190.0,194.4,192.29,192.2,189.69,1010781,193504865.52,214.83,109.5,15402,INF204KB14I2,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.445Z,2021-09-23T12:00:37.445Z,0,191.44,23-Sep-2021,
18,614dbde385b99100093147cf,NIFTYBEES,EQ,N,197.4,188.0,197.4,192.63,192.73,192.29,1273255,245513017.07,214.83,109.5,14672,INF204KB14I2,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:35.538Z,2021-09-24T12:00:35.538Z,0,192.82,24-Sep-2021,
19,6151b280c3f15b0008afe66c,NIFTYBEES,EQ,N,204.74,183.66,204.74,192.79,192.81,192.63,1562160,301296265.91,214.83,109.5,21541,INF204KB14I2,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.548Z,2021-09-27T12:01:04.548Z,0,192.87,27-Sep-2021,
20,615304064a501f0008b25946,NIFTYBEES,EQ,N,221.7,189.86,221.7,191.44,191.39,192.79,2048952,391664254.72,221.7,109.5,29326,INF204KB14I2,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:10.856Z,2021-09-28T12:01:10.856Z,0,191.15,28-Sep-2021,
21,615455814a501f0008e4ce84,NIFTYBEES,EQ,N,209.0,174.2,174.2,191.15,191.1,191.44,947847,180890177.55,221.7,109.5,16857,INF204KB14I2,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:05.390Z,2021-09-29T12:01:05.390Z,0,190.84,29-Sep-2021,
