,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,CA
0,616eb37f2137b10008e72f84,AIAENG,EQ,N,1926.0,1895.05,1926.0,1910.6,1915.0,1915.85,360471,688479743.35,2234.0,1620.0,4304,INE212H01026,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:03.306Z,2021-10-19T12:01:03.306Z,0,1909.94,19-Oct-2021,
1,61700becffea140009a39c3c,AIAENG,EQ,N,1925.15,1900.05,1915.0,1911.85,1910.0,1910.6,28703,54879806.55,2234.0,1620.0,3463,INE212H01026,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:36.258Z,2021-10-20T12:30:36.258Z,0,1911.99,20-Oct-2021,
2,61715662facf5c0008bb178c,AIAENG,EQ,N,1930.0,1852.8,1915.85,1887.15,1902.0,1911.85,106263,201152370.9,2234.0,1620.0,7977,INE212H01026,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.598Z,2021-10-21T12:00:34.598Z,0,1892.97,21-Oct-2021,
3,6172a8022dc18f00080fe42f,AIAENG,EQ,N,1947.0,1890.0,1890.0,1937.55,1940.7,1887.15,69944,134190504.7,2234.0,1620.0,8658,INE212H01026,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:06.931Z,2021-10-22T12:01:06.931Z,0,1918.54,22-Oct-2021,
4,61769c5ddb443b0008c8e663,AIAENG,EQ,N,1965.0,1902.0,1948.0,1911.9,1918.0,1937.55,36233,69477165.35,2234.0,1620.0,7168,INE212H01026,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:29.207Z,2021-10-25T12:00:29.207Z,0,1917.51,25-Oct-2021,
5,6177ee002ed3fb00087dec8c,AIAENG,EQ,N,1930.25,1902.3,1930.25,1906.85,1905.0,1911.9,19553,37397625.95,2234.0,1620.0,3413,INE212H01026,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:04.208Z,2021-10-26T12:01:04.208Z,0,1912.63,26-Oct-2021,
6,61793f867220a800093c6ab0,AIAENG,EQ,N,1939.9,1902.1,1906.85,1931.2,1925.6,1906.85,39662,76060103.95,2234.0,1620.0,6329,INE212H01026,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:10.233Z,2021-10-27T12:01:10.233Z,0,1917.71,27-Oct-2021,
7,617a90e4b698860008b7091c,AIAENG,EQ,N,1963.0,1912.9,1931.2,1949.2,1941.1,1931.2,37747,73477518.0,2234.0,1620.0,5504,INE212H01026,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:36.249Z,2021-10-28T12:00:36.249Z,0,1946.58,28-Oct-2021,
8,6139f7689241480008a1a824,AIAENG,EQ,N,2100.0,2035.05,2058.0,2092.6,2089.0,2040.25,22274,46202347.55,2234.0,1620.0,4852,INE212H01026,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:40.180Z,2021-09-09T12:00:40.180Z,0,2074.27,09-Sep-2021,
9,613f3d5c66f15f000839460a,AIAENG,EQ,N,2121.0,2054.95,2093.0,2095.85,2089.4,2092.6,40884,85445776.0,2234.0,1620.0,4137,INE212H01026,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.684Z,2021-09-13T12:00:28.684Z,0,2089.96,13-Sep-2021,
