,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP,symChange
0,616eb37f2137b10008e72f49,JUNIORBEES,EQ,N,477.0,455.3,477.0,463.27,462.4,468.13,110287,51407422.59,521.2,245.4,9531,INF732E01045,2021-10-19,2021-10-18T18:30:00.000Z,2021-10-19T12:01:03.091Z,2021-10-19T12:01:03.091Z,0,466.12,19-Oct-2021,
1,61700bedffea140009a39e32,JUNIORBEES,EQ,N,532.75,403.0,403.0,453.34,454.66,463.27,118641,54030796.51,532.75,245.4,9321,INF732E01045,2021-10-20,2021-10-19T18:30:00.000Z,2021-10-20T12:30:37.139Z,2021-10-20T12:30:37.139Z,0,455.41,20-Oct-2021,
2,61715662facf5c0008bb1740,JUNIORBEES,EQ,N,462.95,426.15,462.95,450.88,450.7,453.34,86335,38862080.44,532.75,245.4,7047,INF732E01045,2021-10-21,2021-10-20T18:30:00.000Z,2021-10-21T12:00:34.470Z,2021-10-21T12:00:34.470Z,0,450.13,21-Oct-2021,
3,6172a8032dc18f00080fe65f,JUNIORBEES,EQ,N,462.85,441.05,441.05,444.26,444.99,450.88,97788,43740419.28,532.75,245.4,6527,INF732E01045,2021-10-22,2021-10-21T18:30:00.000Z,2021-10-22T12:01:07.873Z,2021-10-22T12:01:07.873Z,0,447.3,22-Oct-2021,
4,61769c5cdb443b0008c8e618,JUNIORBEES,EQ,N,449.95,433.56,449.9,440.17,440.5,444.26,117354,51510944.33,532.75,245.4,9739,INF732E01045,2021-10-25,2021-10-24T18:30:00.000Z,2021-10-25T12:00:28.880Z,2021-10-25T12:00:28.880Z,0,438.94,25-Oct-2021,
5,6177ee002ed3fb00087dec48,JUNIORBEES,EQ,N,506.15,436.05,506.15,445.46,450.0,440.17,72755,32289879.86,532.75,245.4,5174,INF732E01045,2021-10-26,2021-10-25T18:30:00.000Z,2021-10-26T12:01:04.047Z,2021-10-26T12:01:04.047Z,0,443.82,26-Oct-2021,
6,61793f857220a800093c6a14,JUNIORBEES,EQ,N,525.55,437.05,525.55,447.72,446.5,445.46,60101,26963932.38,532.75,245.4,5098,INF732E01045,2021-10-27,2021-10-26T18:30:00.000Z,2021-10-27T12:01:09.961Z,2021-10-27T12:01:09.961Z,0,448.64,27-Oct-2021,
7,617a90e3b698860008b708d0,JUNIORBEES,EQ,N,453.95,438.0,453.95,441.56,447.9,447.72,117266,51837104.89,532.75,245.4,7610,INF732E01045,2021-10-28,2021-10-27T18:30:00.000Z,2021-10-28T12:00:35.860Z,2021-10-28T12:00:35.860Z,0,442.05,28-Oct-2021,
8,6139f7689241480008a1a7e0,JUNIORBEES,EQ,N,454.0,437.0,454.0,447.57,448.2,444.72,61012,27252279.86,498.95,245.4,6428,INF732E01045,2021-09-09,2021-09-08T18:30:00.000Z,2021-09-09T12:00:40.081Z,2021-09-09T12:00:40.081Z,0,446.67,09-Sep-2021,
9,613f3d5c66f15f00083945c5,JUNIORBEES,EQ,N,454.0,443.05,454.0,449.39,449.8,447.57,124366,55843207.36,498.95,245.4,13232,INF732E01045,2021-09-13,2021-09-12T18:30:00.000Z,2021-09-13T12:00:28.565Z,2021-09-13T12:00:28.565Z,0,449.02,13-Sep-2021,
10,61408f018b051b0009545019,JUNIORBEES,EQ,N,453.8,391.0,391.0,450.74,451.26,449.39,83369,37599611.16,498.95,245.4,6937,INF732E01045,2021-09-14,2021-09-13T18:30:00.000Z,2021-09-14T12:01:05.453Z,2021-09-14T12:01:05.453Z,0,451.0,14-Sep-2021,
11,6141e06452f3510008866cf2,JUNIORBEES,EQ,N,455.95,410.2,455.95,451.83,451.29,450.74,57962,26239510.21,498.95,245.4,6639,INF732E01045,2021-09-15,2021-09-14T18:30:00.000Z,2021-09-15T12:00:36.162Z,2021-09-15T12:00:36.162Z,0,452.7,15-Sep-2021,
12,614331dc41895700088599c9,JUNIORBEES,EQ,N,456.97,445.0,454.95,455.26,455.22,451.83,81939,37286490.34,498.95,245.4,7667,INF732E01045,2021-09-16,2021-09-15T18:30:00.000Z,2021-09-16T12:00:28.662Z,2021-09-16T12:00:28.662Z,0,455.05,16-Sep-2021,
13,6144837f7f66a4000875532a,JUNIORBEES,EQ,N,463.0,450.25,463.0,452.75,452.8,455.26,81219,36889840.37,498.95,245.4,7906,INF732E01045,2021-09-17,2021-09-16T18:30:00.000Z,2021-09-17T12:01:03.380Z,2021-09-17T12:01:03.380Z,0,454.2,17-Sep-2021,
14,614877e3e0fcf60008e512f4,JUNIORBEES,EQ,N,454.97,442.0,453.95,444.26,443.99,452.75,124223,55691778.61,498.95,245.4,12131,INF732E01045,2021-09-20,2021-09-19T18:30:00.000Z,2021-09-20T12:00:35.914Z,2021-09-20T12:00:35.914Z,0,448.32,20-Sep-2021,
15,6149c97fbf6def0009839cd1,JUNIORBEES,EQ,N,501.95,386.5,386.5,448.01,447.9,444.26,89566,39717671.23,501.95,245.4,7387,INF732E01045,2021-09-21,2021-09-20T18:30:00.000Z,2021-09-21T12:01:03.441Z,2021-09-21T12:01:03.441Z,0,443.45,21-Sep-2021,
16,614b1b00f6172a0008df44ff,JUNIORBEES,EQ,N,452.94,421.1,451.95,450.22,450.9,448.01,74592,33589043.57,501.95,245.4,5241,INF732E01045,2021-09-22,2021-09-21T18:30:00.000Z,2021-09-22T12:01:04.257Z,2021-09-22T12:01:04.257Z,0,450.3,22-Sep-2021,
17,614c6c65a3bb370008f103a9,JUNIORBEES,EQ,N,458.95,450.3,458.95,453.2,453.66,450.22,169509,76872917.5,501.95,245.4,5592,INF732E01045,2021-09-23,2021-09-22T18:30:00.000Z,2021-09-23T12:00:37.558Z,2021-09-23T12:00:37.558Z,0,453.5,23-Sep-2021,
18,614dbde385b9910009314823,JUNIORBEES,EQ,N,521.2,447.0,521.2,451.34,453.2,453.2,71876,32558995.01,521.2,245.4,5355,INF732E01045,2021-09-24,2021-09-23T18:30:00.000Z,2021-09-24T12:00:35.665Z,2021-09-24T12:00:35.665Z,0,452.99,24-Sep-2021,
19,6151b280c3f15b0008afe6bf,JUNIORBEES,EQ,N,458.0,447.0,458.0,449.26,450.75,451.34,80217,36059302.21,521.2,245.4,9083,INF732E01045,2021-09-27,2021-09-26T18:30:00.000Z,2021-09-27T12:01:04.675Z,2021-09-27T12:01:04.675Z,0,449.52,27-Sep-2021,
20,615304064a501f0008b2599c,JUNIORBEES,EQ,N,454.0,445.05,454.0,447.44,446.23,449.26,111156,49776551.41,521.2,245.4,5976,INF732E01045,2021-09-28,2021-09-27T18:30:00.000Z,2021-09-28T12:01:11.005Z,2021-09-28T12:01:11.005Z,0,447.81,28-Sep-2021,
21,615455814a501f0008e4ced9,JUNIORBEES,EQ,N,514.6,441.05,514.6,444.74,444.76,447.44,61979,27622784.41,521.2,245.4,5109,INF732E01045,2021-09-29,2021-09-28T18:30:00.000Z,2021-09-29T12:01:05.615Z,2021-09-29T12:01:05.615Z,0,445.68,29-Sep-2021,
22,6155a6ff5956820008176454,JUNIORBEES,EQ,N,449.0,436.0,449.0,444.29,444.1,444.74,212954,94369177.05,521.2,245.4,6680,INF732E01045,2021-09-30,2021-09-29T18:30:00.000Z,2021-09-30T12:01:03.779Z,2021-09-30T12:01:03.779Z,0,443.14,30-Sep-2021,
23,6156f85c00c38500086c2dba,JUNIORBEES,EQ,N,447.95,436.05,447.95,443.55,443.9,444.29,354479,156547789.88,521.2,245.4,29130,INF732E01045,2021-10-01,2021-09-30T18:30:00.000Z,2021-10-01T12:00:28.758Z,2021-10-01T12:00:28.758Z,0,441.63,01-Oct-2021,
24,615aecff00c38500088df9ff,JUNIORBEES,EQ,N,510.05,416.9,416.9,449.68,449.1,443.55,185163,82977177.73,521.2,245.4,15764,INF732E01045,2021-10-04,2021-10-03T18:30:00.000Z,2021-10-04T12:01:03.551Z,2021-10-04T12:01:03.551Z,0,448.13,04-Oct-2021,
25,615c3e671728530008f0b076,JUNIORBEES,EQ,N,454.5,442.05,452.95,453.59,454.0,449.68,109878,49714854.33,521.2,245.4,10315,INF732E01045,2021-10-05,2021-10-04T18:30:00.000Z,2021-10-05T12:00:39.223Z,2021-10-05T12:00:39.223Z,0,452.46,05-Oct-2021,
26,615d8fe27c2c3b00089ffde4,JUNIORBEES,EQ,N,462.95,447.05,462.95,449.97,448.5,453.59,82564,37375402.44,521.2,245.4,8291,INF732E01045,2021-10-06,2021-10-05T18:30:00.000Z,2021-10-06T12:00:34.143Z,2021-10-06T12:00:34.143Z,0,452.68,06-Oct-2021,
27,615ee161c7aa980008977f3b,JUNIORBEES,EQ,N,458.95,447.05,458.95,454.31,454.99,449.97,69883,31752707.3,521.2,245.4,7810,INF732E01045,2021-10-07,2021-10-06T18:30:00.000Z,2021-10-07T12:00:33.795Z,2021-10-07T12:00:33.795Z,0,454.37,07-Oct-2021,
28,6160330031c1ce0008cb04c7,JUNIORBEES,EQ,N,461.04,450.35,461.04,453.08,453.71,454.31,203870,92391536.65,521.2,245.4,9828,INF732E01045,2021-10-08,2021-10-07T18:30:00.000Z,2021-10-08T12:01:04.326Z,2021-10-08T12:01:04.326Z,0,453.19,08-Oct-2021,
29,61644a8e1ffdf40008ba4013,JUNIORBEES,EQ,N,459.0,446.05,459.0,454.76,453.4,453.08,93085,42338215.08,521.2,245.4,10728,INF732E01045,2021-10-11,2021-10-10T18:30:00.000Z,2021-10-11T14:30:38.018Z,2021-10-11T14:30:38.018Z,0,454.83,11-Oct-2021,
30,6165790060745c00089375c1,JUNIORBEES,EQ,N,459.44,435.38,435.38,457.96,459.0,454.76,62686,28599694.83,521.2,245.4,6443,INF732E01045,2021-10-12,2021-10-11T18:30:00.000Z,2021-10-12T12:01:04.710Z,2021-10-12T12:01:04.710Z,0,456.24,12-Oct-2021,
31,6166ca6673e7b00008258fae,JUNIORBEES,EQ,N,464.54,451.05,462.95,462.96,462.82,457.96,109295,50402266.0,521.2,245.4,6012,INF732E01045,2021-10-13,2021-10-12T18:30:00.000Z,2021-10-13T12:00:38.946Z,2021-10-13T12:00:38.946Z,0,461.16,13-Oct-2021,
